timestamp, mode, setpoint, setpoint_radius, acc_x, acc_y, gyro_z, Kp, Ki, Kd, MU0setpoint, MU0value, MU0current, MU1setpoint, MU1value, MU1current, MU2setpoint, MU2value, MU2current, MU3setpoint, MU3value, MU3current
144293, 2, 100.00, 2.00, -0.40, -0.35, -0.04, 1.00, 10.00, 0.01, 100.00, 28.00, 0.00, 600.00, 32.00, 0.30, 100.00, 28.00, 0.00, 600.00, 24.00, 0.33
144313, 2, 100.00, 2.00, 0.53, 0.73, -0.02, 1.00, 10.00, 0.01, 100.00, 28.00, 0.00, 600.00, 28.00, 2.26, 100.00, 28.00, 0.00, 600.00, 32.00, 2.30
144323, 2, 100.00, 2.00, 1.06, 2.68, 0.56, 1.00, 10.00, 0.01, 100.00, 28.00, 0.00, 600.00, 76.00, 2.63, 100.00, 28.00, 0.00, 600.00, 72.00, 2.44
144333, 2, 100.00, 2.00, 0.19, 1.75, 1.30, 1.00, 10.00, 0.01, 100.00, 28.00, 0.02, 600.00, 144.00, 2.33, 100.00, 28.00, 0.02, 600.00, 136.00, 2.32
144343, 2, 100.00, 2.00, -0.35, 1.35, 1.58, 1.00, 10.00, 0.01, 100.00, 20.00, 0.02, 600.00, 184.00, 2.19, 100.00, 28.00, 0.02, 600.00, 176.00, 2.32
144353, 2, 100.00, 2.00, -0.40, 1.48, 1.52, 1.00, 10.00, 0.01, 100.00, 20.00, 0.05, 600.00, 224.00, 1.74, 100.00, 20.00, 0.02, 600.00, 196.00, 2.26
144363, 2, 100.00, 2.00, -0.28, 1.66, 1.46, 1.00, 10.00, 0.01, 100.00, 20.00, 0.05, 600.00, 252.00, 1.72, 100.00, 20.00, 0.04, 600.00, 216.00, 2.44
144373, 2, 100.00, 2.00, -0.22, 1.02, 1.45, 1.00, 10.00, 0.01, 100.00, 16.00, 0.09, 600.00, 276.00, 1.84, 100.00, 16.00, 0.04, 600.00, 244.00, 2.88
144383, 2, 100.00, 2.00, -0.29, 1.58, 1.40, 1.00, 10.00, 0.01, 100.00, 16.00, 0.11, 600.00, 296.00, 1.70, 100.00, 16.00, 0.05, 600.00, 276.00, 2.51
144393, 2, 100.00, 2.00, -0.35, 0.87, 1.41, 1.00, 10.00, 0.01, 100.00, 16.00, 0.11, 600.00, 328.00, 1.91, 100.00, 16.00, 0.07, 600.00, 316.00, 2.44
144403, 2, 100.00, 2.00, -0.06, 1.05, 1.36, 1.00, 10.00, 0.01, 100.00, 20.00, 0.11, 600.00, 340.00, 1.75, 100.00, 20.00, 0.11, 600.00, 336.00, 2.16
144413, 2, 100.00, 2.00, -0.49, 1.92, 1.39, 1.00, 10.00, 0.01, 100.00, 24.00, 0.12, 600.00, 364.00, 1.70, 100.00, 20.00, 0.09, 600.00, 348.00, 2.33
144423, 2, 100.00, 2.00, -0.21, 1.28, 1.50, 1.00, 10.00, 0.01, 100.00, 36.00, 0.16, 600.00, 380.00, 1.81, 100.00, 28.00, 0.07, 600.00, 368.00, 2.12
144433, 2, 100.00, 2.00, 0.07, 1.33, 1.55, 1.00, 10.00, 0.01, 100.00, 40.00, 0.16, 600.00, 396.00, 1.88, 100.00, 36.00, 0.12, 600.00, 388.00, 1.96
144443, 2, 100.00, 2.00, 0.11, 1.34, 1.80, 1.00, 10.00, 0.01, 100.00, 44.00, 0.18, 600.00, 416.00, 1.63, 100.00, 40.00, 0.11, 600.00, 392.00, 2.09
144453, 2, 100.00, 2.00, 0.11, 1.38, 2.19, 1.00, 10.00, 0.01, 100.00, 48.00, 0.16, 600.00, 432.00, 1.67, 100.00, 48.00, 0.11, 600.00, 412.00, 2.05
144463, 2, 100.00, 2.00, -0.17, 0.87, 2.40, 1.00, 10.00, 0.01, 100.00, 52.00, 0.16, 600.00, 432.00, 1.60, 100.00, 48.00, 0.12, 600.00, 440.00, 1.95
144473, 2, 100.00, 2.00, -0.21, 1.71, 2.49, 1.00, 10.00, 0.01, 100.00, 56.00, 0.21, 600.00, 436.00, 1.74, 100.00, 56.00, 0.14, 600.00, 448.00, 1.84
144483, 2, 100.00, 2.00, -0.07, 1.61, 2.83, 1.00, 10.00, 0.01, 100.00, 56.00, 0.19, 600.00, 452.00, 1.67, 100.00, 60.00, 0.16, 600.00, 440.00, 1.89
144493, 2, 100.00, 2.00, -0.30, 2.29, 3.12, 1.00, 10.00, 0.01, 100.00, 60.00, 0.21, 600.00, 456.00, 1.74, 100.00, 64.00, 0.18, 600.00, 440.00, 1.98
144503, 2, 100.00, 2.00, -0.35, 1.40, 3.38, 1.00, 10.00, 0.01, 100.00, 60.00, 0.19, 600.00, 456.00, 1.82, 100.00, 72.00, 0.19, 600.00, 448.00, 1.91
144513, 2, 100.00, 2.00, -0.19, 1.13, 3.68, 1.00, 10.00, 0.01, 100.00, 64.00, 0.21, 600.00, 468.00, 1.75, 100.00, 72.00, 0.12, 600.00, 432.00, 2.11
144523, 2, 100.00, 2.00, -0.28, 1.63, 3.99, 1.00, 10.00, 0.01, 100.00, 68.00, 0.21, 600.00, 492.00, 1.54, 100.00, 76.00, 0.18, 600.00, 428.00, 1.89
144533, 2, 100.00, 2.00, -0.51, 0.65, 4.12, 1.00, 10.00, 0.01, 100.00, 72.00, 0.23, 600.00, 520.00, 1.67, 100.00, 80.00, 0.21, 600.00, 444.00, 1.95
144543, 2, 100.00, 2.00, -0.67, 0.19, 4.02, 1.00, 10.00, 0.01, 100.00, 72.00, 0.26, 600.00, 528.00, 1.54, 100.00, 84.00, 0.25, 600.00, 452.00, 1.74
144553, 2, 100.00, 2.00, -1.02, 1.57, 3.93, 1.00, 10.00, 0.01, 100.00, 76.00, 0.26, 600.00, 528.00, 1.47, 100.00, 88.00, 0.28, 600.00, 432.00, 1.81
144563, 2, 100.00, 2.00, -0.66, 1.58, 4.08, 1.00, 10.00, 0.01, 100.00, 84.00, 0.28, 600.00, 524.00, 1.44, 100.00, 92.00, 0.25, 600.00, 420.00, 2.00
