timestamp, mode, setpoint, setpoint_radius, acc_x, acc_y, gyro_z, Kp, Ki, Kd, MU0setpoint, MU0value, MU0current, MU1setpoint, MU1value, MU1current, MU2setpoint, MU2value, MU2current, MU3setpoint, MU3value, MU3current
12692, 2, 100.00, 2.00, -0.57, -0.61, -0.09, 1.32, 52.80, 0.01, 140.00, 0.00, 1.74, 180.00, 0.00, 2.12, 116.00, 0.00, 1.51, 164.00, 0.00, 2.02
12721, 2, 100.00, 2.00, -0.14, 1.88, 1.28, 1.32, 52.80, 0.01, 140.00, 152.00, 1.44, 180.00, 228.00, 0.89, 116.00, 128.00, 1.53, 164.00, 148.00, 2.60
12726, 2, 100.00, 2.00, 0.01, 3.12, 1.86, 1.32, 52.80, 0.01, 140.00, 172.00, 1.25, 180.00, 240.00, 0.72, 116.00, 144.00, 1.32, 164.00, 180.00, 2.30
12740, 2, 100.00, 2.00, -0.07, 2.62, 2.43, 1.32, 52.80, 0.01, 140.00, 188.00, 0.65, 180.00, 224.00, 0.46, 116.00, 160.00, 0.46, 164.00, 204.00, 1.28
12746, 2, 100.00, 2.00, -0.11, 3.54, 3.07, 1.32, 52.80, 0.01, 140.00, 172.00, 0.74, 180.00, 212.00, 0.54, 116.00, 148.00, 0.60, 164.00, 200.00, 1.37
12752, 2, 100.00, 2.00, -0.06, 3.90, 3.90, 1.32, 52.80, 0.01, 140.00, 160.00, 0.86, 180.00, 200.00, 0.67, 116.00, 136.00, 0.84, 164.00, 192.00, 1.47
12767, 2, 100.00, 2.00, -0.25, 3.55, 4.90, 1.32, 52.80, 0.01, 140.00, 156.00, 0.84, 180.00, 192.00, 0.77, 116.00, 112.00, 1.25, 164.00, 184.00, 1.30
12772, 2, 100.00, 2.00, -0.28, 3.73, 5.96, 1.32, 52.80, 0.01, 140.00, 156.00, 0.75, 180.00, 188.00, 0.72, 116.00, 112.00, 1.26, 164.00, 184.00, 1.26
12782, 2, 100.00, 2.00, -0.35, 3.53, 6.98, 1.32, 52.80, 0.01, 140.00, 148.00, 0.74, 180.00, 180.00, 0.77, 116.00, 116.00, 1.14, 164.00, 184.00, 1.05
12796, 2, 100.00, 2.00, -0.50, 3.54, 8.01, 1.32, 52.80, 0.01, 140.00, 140.00, 0.89, 180.00, 176.00, 0.88, 116.00, 116.00, 1.09, 164.00, 164.00, 1.30
12802, 2, 100.00, 2.00, -0.64, 3.63, 9.02, 1.32, 52.80, 0.01, 140.00, 136.00, 0.93, 180.00, 176.00, 0.88, 116.00, 116.00, 1.12, 164.00, 156.00, 1.44
12812, 2, 100.00, 2.00, -0.69, 3.20, 9.95, 1.32, 52.80, 0.01, 140.00, 136.00, 0.93, 180.00, 172.00, 0.98, 116.00, 116.00, 1.11, 164.00, 172.00, 1.32
12822, 2, 100.00, 2.00, -0.81, 3.21, 10.91, 1.32, 52.80, 0.01, 140.00, 140.00, 0.91, 180.00, 180.00, 0.95, 116.00, 124.00, 0.91, 164.00, 172.00, 1.02
12835, 2, 100.00, 2.00, -0.88, 3.16, 11.83, 1.32, 52.80, 0.01, 140.00, 144.00, 0.81, 180.00, 188.00, 0.70, 116.00, 124.00, 0.82, 164.00, 168.00, 1.16
12842, 2, 100.00, 2.00, -1.03, 2.67, 12.63, 1.32, 52.80, 0.01, 140.00, 148.00, 0.72, 180.00, 184.00, 0.67, 116.00, 120.00, 0.84, 164.00, 176.00, 1.00
12852, 2, 100.00, 2.00, -1.21, 2.28, 13.29, 1.32, 52.80, 0.01, 140.00, 148.00, 0.56, 180.00, 192.00, 0.53, 116.00, 120.00, 0.81, 164.00, 180.00, 0.70
12865, 2, 100.00, 2.00, -1.28, 1.75, 13.79, 1.32, 52.80, 0.01, 140.00, 152.00, 0.33, 180.00, 196.00, 0.19, 116.00, 124.00, 0.60, 164.00, 176.00, 0.63
12872, 2, 100.00, 2.00, -1.39, 0.91, 14.13, 1.32, 52.80, 0.01, 140.00, 152.00, 0.23, 180.00, 192.00, 0.21, 116.00, 128.00, 0.46, 164.00, 180.00, 0.47
12882, 2, 100.00, 2.00, -1.27, 0.54, 14.34, 1.32, 52.80, 0.01, 140.00, 152.00, 0.14, 180.00, 192.00, 0.14, 116.00, 128.00, 0.33, 164.00, 176.00, 0.37
12892, 2, 100.00, 2.00, -1.11, 0.15, 14.51, 1.32, 52.80, 0.01, 140.00, 152.00, 0.04, 180.00, 192.00, 0.04, 116.00, 124.00, 0.26, 164.00, 176.00, 0.35
12907, 2, 100.00, 2.00, -1.12, -0.13, 14.66, 1.32, 52.80, 0.01, 140.00, 144.00, 0.07, 180.00, 180.00, 0.19, 116.00, 124.00, 0.18, 164.00, 176.00, 0.18
12912, 2, 100.00, 2.00, -1.01, -0.23, 14.77, 1.32, 52.80, 0.01, 140.00, 140.00, 0.12, 180.00, 184.00, 0.19, 116.00, 124.00, 0.16, 164.00, 172.00, 0.14
12922, 2, 100.00, 2.00, -1.04, -0.65, 14.83, 1.32, 52.80, 0.01, 140.00, 140.00, 0.11, 180.00, 188.00, 0.11, 116.00, 124.00, 0.12, 164.00, 168.00, 0.14
12937, 2, 100.00, 2.00, -1.01, -0.61, 14.87, 1.32, 52.80, 0.01, 140.00, 144.00, 0.00, 180.00, 180.00, 0.09, 116.00, 116.00, 0.11, 164.00, 168.00, 0.11
12942, 2, 100.00, 2.00, -1.05, -0.71, 14.89, 1.32, 52.80, 0.01, 140.00, 140.00, 0.04, 180.00, 180.00, 0.05, 116.00, 116.00, 0.16, 164.00, 168.00, 0.07
12952, 2, 100.00, 2.00, -1.01, -0.89, 14.84, 1.32, 52.80, 0.01, 140.00, 136.00, 0.09, 180.00, 184.00, 0.09, 116.00, 112.00, 0.23, 164.00, 164.00, 0.09
12965, 2, 100.00, 2.00, -1.07, -0.87, 14.79, 1.32, 52.80, 0.01, 140.00, 140.00, 0.04, 180.00, 176.00, 0.05, 116.00, 116.00, 0.18, 164.00, 160.00, 0.19
12972, 2, 100.00, 2.00, -1.13, -0.83, 14.72, 1.32, 52.80, 0.01, 140.00, 140.00, 0.04, 180.00, 176.00, 0.07, 116.00, 116.00, 0.18, 164.00, 160.00, 0.21
12982, 2, 100.00, 2.00, -1.16, -0.79, 14.61, 1.32, 52.80, 0.01, 140.00, 136.00, 0.12, 180.00, 172.00, 0.11, 116.00, 112.00, 0.23, 164.00, 160.00, 0.26
12992, 2, 100.00, 2.00, -1.13, -0.79, 14.49, 1.32, 52.80, 0.01, 140.00, 132.00, 0.19, 180.00, 176.00, 0.07, 116.00, 112.00, 0.28, 164.00, 156.00, 0.32
13005, 2, 100.00, 2.00, -1.08, -0.71, 14.40, 1.32, 52.80, 0.01, 140.00, 136.00, 0.14, 180.00, 172.00, 0.25, 116.00, 112.00, 0.30, 164.00, 156.00, 0.40
13012, 2, 100.00, 2.00, -1.08, -0.61, 14.31, 1.32, 52.80, 0.01, 140.00, 140.00, 0.12, 180.00, 172.00, 0.25, 116.00, 112.00, 0.32, 164.00, 156.00, 0.42
13022, 2, 100.00, 2.00, -1.07, -0.52, 14.20, 1.32, 52.80, 0.01, 140.00, 140.00, 0.11, 180.00, 180.00, 0.09, 116.00, 112.00, 0.30, 164.00, 156.00, 0.47
13037, 2, 100.00, 2.00, -1.08, -0.48, 14.12, 1.32, 52.80, 0.01, 140.00, 132.00, 0.33, 180.00, 176.00, 0.18, 116.00, 112.00, 0.35, 164.00, 160.00, 0.51
13042, 2, 100.00, 2.00, -1.04, -0.45, 14.06, 1.32, 52.80, 0.01, 140.00, 132.00, 0.39, 180.00, 172.00, 0.25, 116.00, 112.00, 0.37, 164.00, 160.00, 0.47
13052, 2, 100.00, 2.00, -1.07, -0.26, 14.02, 1.32, 52.80, 0.01, 140.00, 132.00, 0.35, 180.00, 176.00, 0.23, 116.00, 112.00, 0.42, 164.00, 160.00, 0.47
13066, 2, 100.00, 2.00, -1.12, -0.14, 13.99, 1.32, 52.80, 0.01, 140.00, 136.00, 0.25, 180.00, 172.00, 0.26, 116.00, 112.00, 0.47, 164.00, 160.00, 0.54
13072, 2, 100.00, 2.00, -1.07, -0.18, 13.97, 1.32, 52.80, 0.01, 140.00, 136.00, 0.28, 180.00, 172.00, 0.35, 116.00, 112.00, 0.46, 164.00, 160.00, 0.49
13082, 2, 100.00, 2.00, -1.08, -0.05, 13.96, 1.32, 52.80, 0.01, 140.00, 136.00, 0.37, 180.00, 176.00, 0.39, 116.00, 116.00, 0.39, 164.00, 164.00, 0.47
13092, 2, 100.00, 2.00, -1.02, 0.11, 13.95, 1.32, 52.80, 0.01, 140.00, 140.00, 0.26, 180.00, 180.00, 0.21, 116.00, 116.00, 0.39, 164.00, 160.00, 0.53
13105, 2, 100.00, 2.00, -0.98, 0.04, 13.96, 1.32, 52.80, 0.01, 140.00, 140.00, 0.21, 180.00, 180.00, 0.18, 116.00, 116.00, 0.39, 164.00, 164.00, 0.53
13112, 2, 100.00, 2.00, -1.03, -0.03, 13.98, 1.32, 52.80, 0.01, 140.00, 140.00, 0.25, 180.00, 180.00, 0.23, 116.00, 116.00, 0.33, 164.00, 164.00, 0.46
13122, 2, 100.00, 2.00, -0.99, 0.06, 14.00, 1.32, 52.80, 0.01, 140.00, 136.00, 0.30, 180.00, 180.00, 0.12, 116.00, 120.00, 0.25, 164.00, 164.00, 0.39
13135, 2, 100.00, 2.00, -1.01, -0.05, 14.03, 1.32, 52.80, 0.01, 140.00, 140.00, 0.21, 180.00, 180.00, 0.14, 116.00, 120.00, 0.23, 164.00, 168.00, 0.33
13142, 2, 100.00, 2.00, -1.09, -0.04, 14.06, 1.32, 52.80, 0.01, 140.00, 140.00, 0.19, 180.00, 176.00, 0.19, 116.00, 116.00, 0.21, 164.00, 168.00, 0.32
13152, 2, 100.00, 2.00, -1.12, -0.05, 14.08, 1.32, 52.80, 0.01, 140.00, 140.00, 0.19, 180.00, 180.00, 0.16, 116.00, 116.00, 0.21, 164.00, 164.00, 0.32
