timestamp, mode, setpoint, setpoint_radius, acc_x, acc_y, gyro_z, Kp, Ki, Kd, MU0setpoint, MU0value, MU0current, MU1setpoint, MU1value, MU1current, MU2setpoint, MU2value, MU2current, MU3setpoint, MU3value, MU3current
109894, 2, 100.00, 2.00, -0.96, -0.17, 7.06, 1.32, 52.80, 0.01, 104.00, 0.00, 0.00, 316.00, 12.00, 0.00, 104.00, 4.00, 0.00, 316.00, 8.00, 0.00
109915, 2, 100.00, 2.00, -0.82, -0.18, 6.82, 1.32, 52.80, 0.01, 104.00, 0.00, 0.00, 316.00, 12.00, 0.02, 104.00, 4.00, 0.00, 316.00, 0.00, 0.02
109924, 2, 100.00, 2.00, -0.68, -0.16, 6.38, 1.32, 52.80, 0.01, 104.00, 0.00, 0.00, 316.00, 12.00, 0.00, 104.00, 4.00, 0.00, 316.00, 0.00, 0.00
109971, 2, 100.00, 2.00, -0.62, -0.15, 5.66, 1.32, 52.80, 0.01, 104.00, 0.00, 0.00, 316.00, 12.00, 0.00, 104.00, 4.00, 0.00, 316.00, 0.00, 0.00
109976, 2, 100.00, 2.00, -0.58, -0.15, 4.66, 1.32, 52.80, 0.01, 104.00, 0.00, 0.00, 316.00, 12.00, 0.00, 104.00, 4.00, 0.00, 316.00, 0.00, 0.00
109984, 2, 100.00, 2.00, -0.54, -0.16, 3.51, 1.32, 52.80, 0.01, 104.00, 0.00, 0.00, 316.00, 12.00, 0.00, 104.00, 4.00, 0.00, 316.00, 0.00, 0.00
109994, 2, 100.00, 2.00, -0.51, -0.19, 2.48, 1.32, 52.80, 0.01, 104.00, 0.00, 0.00, 316.00, 12.00, 0.00, 104.00, 4.00, 0.00, 316.00, 0.00, 0.00
110004, 2, 100.00, 2.00, -0.50, -0.21, 1.72, 1.32, 52.80, 0.01, 104.00, 0.00, 0.00, 316.00, 12.00, 0.00, 104.00, 4.00, 0.00, 316.00, 0.00, 0.00
110014, 2, 100.00, 2.00, -0.49, -0.21, 1.20, 1.32, 52.80, 0.01, 104.00, 0.00, 0.00, 316.00, 12.00, 0.00, 104.00, 4.00, 0.00, 316.00, 0.00, 0.00
110024, 2, 100.00, 2.00, -0.47, -0.20, 0.86, 1.32, 52.80, 0.01, 104.00, 0.00, 0.00, 316.00, 12.00, 0.00, 104.00, 4.00, 0.00, 316.00, 0.00, 0.00
