fps,Frame,Marker ID,X Position (m),Y Position (m),Distance from Circle (m),Distance from Previous Point (m),Speed (m/s)
29,0,10,0.75148576,0.050596899999999945,0.0,0.0,0.0
29,1,10,0.74832296,0.04915819999999993,0.0,0.003474662,0.1007652
29,2,10,0.7471427,0.04840270000000002,0.0,0.0014014067,0.040640794
29,3,10,0.7466301,0.04557379999999989,0.0,0.002874904,0.08337222
29,4,10,0.7460659,0.04615569999999991,0.0,0.00081045413,0.02350317
29,5,10,0.74726915,0.049910200000000016,0.0,0.0039425916,0.11433516
29,6,10,0.74702924,0.047830700000000004,0.0,0.00209328,0.060705118
29,7,10,0.74621534,0.04669269999999992,0.0,0.0013990767,0.040573224
29,8,10,0.7461679,0.0454140999999999,0.0,0.0012795187,0.03710604
29,9,10,0.74657965,0.04693959999999997,0.0,0.0015801114,0.04582323
29,10,10,0.7465535,0.04695619999999989,0.0,3.097177e-05,0.0008981813
29,11,10,0.74593866,0.04707569999999994,0.0,0.00062634033,0.01816387
29,12,10,0.74369276,0.04898669999999994,0.0,0.0029488497,0.08551664
29,13,10,0.74298215,0.05055950000000009,0.0,0.001725923,0.050051767
29,14,10,0.74364614,0.05169019999999991,0.0,0.0013112486,0.03802621
29,15,10,0.7458496,0.047234,0.0,0.004971181,0.14416425
29,16,10,0.74547774,0.04736610000000008,0.0,0.00039463397,0.011444385
29,17,10,0.74501276,0.04630050000000008,0.0,0.0011626397,0.033716552
29,18,10,0.74546945,0.045674800000000015,0.0,0.00077466376,0.02246525
29,19,10,0.74407095,0.0448592000000001,0.0,0.0016189704,0.046950143
29,20,10,0.7433941,0.047409400000000046,0.0,0.0026385412,0.07651769
29,21,10,0.74359536,0.04605449999999989,0.0,0.0013698023,0.039724268
29,22,10,0.7458625,0.0464062999999999,0.0,0.002294253,0.06653334
29,23,10,0.7486831,0.04757020000000001,0.0,0.0030513355,0.08848873
29,24,10,0.7466982,0.04846949999999994,0.0,0.0021791218,0.063194536
29,25,10,0.7463283,0.04800800000000005,0.0,0.0005915111,0.017153822
29,26,10,0.74424374,0.048368999999999884,0.0,0.0021155956,0.06135227
29,27,10,0.7455437,0.04673559999999988,0.0,0.0020875714,0.06053957
29,28,10,0.74392927,0.04891749999999995,0.0,0.002714238,0.0787129
29,29,10,0.74441266,0.048084100000000074,0.0,0.00096343755,0.027939688
29,30,10,0.74711984,0.04710700000000001,0.0,0.0028781383,0.08346601
29,31,10,0.7469553,0.046253099999999936,0.0,0.0008696099,0.025218686
29,32,10,0.74705493,0.04956420000000006,0.0,0.0033126567,0.09606704
29,33,10,0.7462497,0.04706189999999988,0.0,0.002628699,0.07623227
29,34,10,0.7428896,0.048541100000000004,0.0,0.0036712538,0.10646636
29,35,10,0.74485,0.047778499999999946,0.0,0.0021034938,0.06100132
29,36,10,0.74250543,0.0484796999999999,0.0,0.0024471565,0.07096754
29,37,10,0.74327624,0.04586850000000009,0.0,0.0027225544,0.07895408
29,38,10,0.746779,0.046798099999999954,0.0,0.0036240388,0.10509712
29,39,10,0.74703246,0.04853390000000002,0.0,0.0017542108,0.050872114
29,40,10,0.74576396,0.047275500000000026,0.0,0.0017867879,0.051816847
29,41,10,0.74566185,0.04587140000000001,0.0,0.0014078736,0.040828332
29,42,10,0.74503464,0.04856970000000005,0.0,0.0027702418,0.08033701
29,43,10,0.7432856,0.051185499999999884,0.0,0.00314668,0.09125372
29,44,10,0.74479806,0.048291799999999885,0.0,0.0032651157,0.094688356
29,45,10,0.74402,0.047843199999999975,0.0,0.00089812867,0.026045732
29,46,10,0.74460614,0.04739800000000005,0.0,0.0007360834,0.02134642
29,47,10,0.74805945,0.04732399999999992,0.0,0.0034541052,0.100169055
29,48,10,0.7465126,0.0470607999999999,0.0,0.0015690943,0.04550373
29,49,10,0.7482398,0.046019299999999985,0.0,0.0020169504,0.05849156
29,50,10,0.74699247,0.046332199999999935,0.0,0.0012859995,0.037293985
29,51,10,0.748977,0.047984100000000085,0.0,0.0025820734,0.07488013
29,52,10,0.74641407,0.046047699999999914,0.0,0.0032122338,0.09315478
29,53,10,0.7434041,0.04801030000000006,0.0,0.0035933258,0.10420645
29,54,10,0.74609363,0.04665180000000002,0.0,0.0030131668,0.08738184
