Timestamp,Sensor Value
2025-02-22 21:14:38.404,0
2025-02-22 21:14:38.407,0
2025-02-22 21:14:38.408,0
2025-02-22 21:14:38.410,0
2025-02-22 21:14:38.413,0
2025-02-22 21:14:38.416,0
2025-02-22 21:14:38.418,0
2025-02-22 21:14:38.421,0
2025-02-22 21:14:38.423,0
2025-02-22 21:14:38.424,0
2025-02-22 21:14:38.427,0
2025-02-22 21:14:38.428,0
2025-02-22 21:14:38.430,0
2025-02-22 21:14:38.432,0
2025-02-22 21:14:38.434,0
2025-02-22 21:14:38.435,0
2025-02-22 21:14:38.437,0
2025-02-22 21:14:38.439,0
2025-02-22 21:14:38.441,0
2025-02-22 21:14:38.443,0
2025-02-22 21:14:38.444,0
2025-02-22 21:14:38.446,0
2025-02-22 21:14:38.447,0
2025-02-22 21:14:38.449,0
2025-02-22 21:14:38.450,0
2025-02-22 21:14:38.452,0
2025-02-22 21:14:38.453,0
2025-02-22 21:14:38.455,0
2025-02-22 21:14:38.457,0
2025-02-22 21:14:38.458,0
2025-02-22 21:14:38.460,0
2025-02-22 21:14:38.462,0
2025-02-22 21:14:38.463,0
2025-02-22 21:14:38.464,0
2025-02-22 21:14:38.466,0
2025-02-22 21:14:38.468,0
2025-02-22 21:14:38.469,0
2025-02-22 21:14:38.471,0
2025-02-22 21:14:38.474,0
2025-02-22 21:14:38.476,0
2025-02-22 21:14:38.477,0
2025-02-22 21:14:38.479,0
2025-02-22 21:14:38.480,0
2025-02-22 21:14:38.481,0
2025-02-22 21:14:38.483,0
2025-02-22 21:14:38.484,0
2025-02-22 21:14:38.485,0
2025-02-22 21:14:38.488,0
2025-02-22 21:14:38.490,0
2025-02-22 21:14:38.492,0
2025-02-22 21:14:38.494,0
2025-02-22 21:14:38.495,0
2025-02-22 21:14:38.497,0
2025-02-22 21:14:38.499,0
2025-02-22 21:14:38.500,0
2025-02-22 21:14:38.502,0
2025-02-22 21:14:38.503,0
2025-02-22 21:14:38.505,0
2025-02-22 21:14:38.507,0
2025-02-22 21:14:38.509,0
2025-02-22 21:14:38.510,0
2025-02-22 21:14:38.511,0
2025-02-22 21:14:38.513,0
2025-02-22 21:14:38.514,0
2025-02-22 21:14:38.516,0
2025-02-22 21:14:38.517,0
2025-02-22 21:14:38.519,0
2025-02-22 21:14:38.520,0
2025-02-22 21:14:38.523,0
2025-02-22 21:14:38.524,0
2025-02-22 21:14:38.527,0
2025-02-22 21:14:38.529,0
2025-02-22 21:14:38.530,0
2025-02-22 21:14:38.531,0
2025-02-22 21:14:38.533,0
2025-02-22 21:14:38.534,0
2025-02-22 21:14:38.536,0
2025-02-22 21:14:38.538,0
2025-02-22 21:14:38.540,0
2025-02-22 21:14:38.542,0
2025-02-22 21:14:38.544,0
2025-02-22 21:14:38.546,0
2025-02-22 21:14:38.548,0
2025-02-22 21:14:38.549,0
2025-02-22 21:14:38.550,0
2025-02-22 21:14:38.552,0
2025-02-22 21:14:38.553,0
2025-02-22 21:14:38.557,0
2025-02-22 21:14:38.559,0
2025-02-22 21:14:38.560,0
2025-02-22 21:14:38.562,0
2025-02-22 21:14:38.564,0
2025-02-22 21:14:38.565,0
2025-02-22 21:14:38.567,0
2025-02-22 21:14:38.569,0
2025-02-22 21:14:38.570,0
2025-02-22 21:14:38.572,0
2025-02-22 21:14:38.574,0
2025-02-22 21:14:38.576,0
2025-02-22 21:14:38.578,0
2025-02-22 21:14:38.579,0
2025-02-22 21:14:38.581,0
2025-02-22 21:14:38.583,0
2025-02-22 21:14:38.584,0
2025-02-22 21:14:38.585,0
2025-02-22 21:14:38.586,0
2025-02-22 21:14:38.588,0
2025-02-22 21:14:38.592,0
2025-02-22 21:14:38.593,0
2025-02-22 21:14:38.595,0
2025-02-22 21:14:38.597,0
2025-02-22 21:14:38.598,0
2025-02-22 21:14:38.599,0
2025-02-22 21:14:38.601,0
2025-02-22 21:14:38.603,0
2025-02-22 21:14:38.606,0
2025-02-22 21:14:38.608,0
2025-02-22 21:14:38.611,0
2025-02-22 21:14:38.612,0
2025-02-22 21:14:38.614,0
2025-02-22 21:14:38.614,0
2025-02-22 21:14:38.616,0
2025-02-22 21:14:38.617,0
2025-02-22 21:14:38.620,0
2025-02-22 21:14:38.621,0
2025-02-22 21:14:38.624,0
2025-02-22 21:14:38.627,0
2025-02-22 21:14:38.628,0
2025-02-22 21:14:38.631,0
2025-02-22 21:14:38.633,0
2025-02-22 21:14:38.634,0
2025-02-22 21:14:38.638,0
2025-02-22 21:14:38.639,0
2025-02-22 21:14:38.640,0
2025-02-22 21:14:38.643,0
2025-02-22 21:14:38.645,0
2025-02-22 21:14:38.646,0
2025-02-22 21:14:38.647,0
2025-02-22 21:14:38.649,0
2025-02-22 21:14:38.651,0
2025-02-22 21:14:38.652,0
2025-02-22 21:14:38.653,0
2025-02-22 21:14:38.656,0
2025-02-22 21:14:38.658,0
2025-02-22 21:14:38.660,0
2025-02-22 21:14:38.660,0
2025-02-22 21:14:38.661,0
2025-02-22 21:14:38.662,0
2025-02-22 21:14:38.663,0
2025-02-22 21:14:38.664,0
2025-02-22 21:14:38.665,0
2025-02-22 21:14:38.666,0
2025-02-22 21:14:38.667,0
2025-02-22 21:14:38.668,0
2025-02-22 21:14:38.669,0
2025-02-22 21:14:38.670,0
2025-02-22 21:14:38.672,0
2025-02-22 21:14:38.673,0
2025-02-22 21:14:38.674,0
2025-02-22 21:14:38.675,0
2025-02-22 21:14:38.675,0
2025-02-22 21:14:38.677,0
2025-02-22 21:14:38.677,0
2025-02-22 21:14:38.678,0
2025-02-22 21:14:38.679,0
2025-02-22 21:14:38.680,0
2025-02-22 21:14:38.680,0
2025-02-22 21:14:38.681,0
2025-02-22 21:14:38.681,0
2025-02-22 21:14:38.682,0
2025-02-22 21:14:38.683,0
2025-02-22 21:14:38.684,0
2025-02-22 21:14:38.684,0
2025-02-22 21:14:38.685,0
2025-02-22 21:14:38.685,0
2025-02-22 21:14:38.686,0
2025-02-22 21:14:38.688,0
2025-02-22 21:14:38.689,0
2025-02-22 21:14:38.690,0
2025-02-22 21:14:38.690,0
2025-02-22 21:14:38.692,0
2025-02-22 21:14:38.694,0
2025-02-22 21:14:38.694,0
2025-02-22 21:14:38.696,0
2025-02-22 21:14:38.697,0
2025-02-22 21:14:38.697,0
2025-02-22 21:14:38.698,0
2025-02-22 21:14:38.699,0
2025-02-22 21:14:38.699,0
2025-02-22 21:14:38.700,0
2025-02-22 21:14:38.700,0
2025-02-22 21:14:38.700,0
2025-02-22 21:14:38.701,0
2025-02-22 21:14:38.701,0
2025-02-22 21:14:38.702,0
2025-02-22 21:14:38.702,0
2025-02-22 21:14:38.704,0
2025-02-22 21:14:38.705,0
2025-02-22 21:14:38.706,0
2025-02-22 21:14:38.707,0
2025-02-22 21:14:38.773,0
2025-02-22 21:14:38.775,0
2025-02-22 21:14:38.777,0
2025-02-22 21:14:38.778,0
2025-02-22 21:14:38.780,0
2025-02-22 21:14:38.783,0
2025-02-22 21:14:38.783,0
2025-02-22 21:14:38.785,0
2025-02-22 21:14:38.787,0
2025-02-22 21:14:38.788,0
2025-02-22 21:14:38.790,0
2025-02-22 21:14:38.792,0
2025-02-22 21:14:38.795,0
2025-02-22 21:14:38.796,0
2025-02-22 21:14:38.798,0
2025-02-22 21:14:38.799,0
2025-02-22 21:14:38.800,0
2025-02-22 21:14:38.802,0
2025-02-22 21:14:38.802,0
2025-02-22 21:14:38.805,0
2025-02-22 21:14:38.807,0
2025-02-22 21:14:38.808,0
2025-02-22 21:14:38.810,0
2025-02-22 21:14:38.811,0
2025-02-22 21:14:38.812,0
2025-02-22 21:14:38.814,0
2025-02-22 21:14:38.816,0
2025-02-22 21:14:38.819,0
2025-02-22 21:14:38.820,0
2025-02-22 21:14:38.822,0
2025-02-22 21:14:38.826,0
2025-02-22 21:14:38.828,0
2025-02-22 21:14:38.829,0
2025-02-22 21:14:38.830,0
2025-02-22 21:14:38.831,0
2025-02-22 21:14:38.833,0
2025-02-22 21:14:38.834,0
2025-02-22 21:14:38.837,0
2025-02-22 21:14:38.838,0
2025-02-22 21:14:38.839,0
2025-02-22 21:14:38.841,0
2025-02-22 21:14:38.843,0
2025-02-22 21:14:38.845,0
2025-02-22 21:14:38.846,0
2025-02-22 21:14:38.847,0
2025-02-22 21:14:38.850,0
2025-02-22 21:14:38.851,0
2025-02-22 21:14:38.852,0
2025-02-22 21:14:38.854,0
2025-02-22 21:14:38.857,0
2025-02-22 21:14:38.859,0
2025-02-22 21:14:38.860,0
2025-02-22 21:14:38.862,0
2025-02-22 21:14:38.863,0
2025-02-22 21:14:38.865,0
2025-02-22 21:14:38.867,0
2025-02-22 21:14:38.868,0
2025-02-22 21:14:38.869,0
2025-02-22 21:14:38.871,0
2025-02-22 21:14:38.872,0
2025-02-22 21:14:38.874,0
2025-02-22 21:14:38.876,0
2025-02-22 21:14:38.877,0
2025-02-22 21:14:38.879,0
2025-02-22 21:14:38.880,0
2025-02-22 21:14:38.883,0
2025-02-22 21:14:38.885,0
2025-02-22 21:14:38.886,0
2025-02-22 21:14:38.888,0
2025-02-22 21:14:38.889,0
2025-02-22 21:14:38.890,0
2025-02-22 21:14:38.892,0
2025-02-22 21:14:38.893,0
2025-02-22 21:14:38.894,0
2025-02-22 21:14:38.896,0
2025-02-22 21:14:38.897,0
2025-02-22 21:14:38.900,0
2025-02-22 21:14:38.902,0
2025-02-22 21:14:38.903,0
2025-02-22 21:14:38.904,0
2025-02-22 21:14:38.907,0
2025-02-22 21:14:38.909,0
2025-02-22 21:14:38.910,0
2025-02-22 21:14:38.912,0
2025-02-22 21:14:38.913,0
2025-02-22 21:14:38.915,0
2025-02-22 21:14:38.917,0
2025-02-22 21:14:38.918,0
2025-02-22 21:14:38.920,0
2025-02-22 21:14:38.922,0
2025-02-22 21:14:38.924,0
2025-02-22 21:14:38.926,0
2025-02-22 21:14:38.927,0
2025-02-22 21:14:38.930,0
2025-02-22 21:14:38.931,0
2025-02-22 21:14:38.932,0
2025-02-22 21:14:38.933,0
2025-02-22 21:14:38.936,0
2025-02-22 21:14:38.938,0
2025-02-22 21:14:38.939,0
2025-02-22 21:14:38.941,0
2025-02-22 21:14:38.943,0
2025-02-22 21:14:38.944,0
2025-02-22 21:14:38.945,0
2025-02-22 21:14:38.947,0
2025-02-22 21:14:38.948,0
2025-02-22 21:14:38.950,0
2025-02-22 21:14:38.951,0
2025-02-22 21:14:38.952,0
2025-02-22 21:14:38.954,0
2025-02-22 21:14:38.956,0
2025-02-22 21:14:38.958,0
2025-02-22 21:14:38.961,0
2025-02-22 21:14:38.962,0
2025-02-22 21:14:38.964,0
2025-02-22 21:14:38.980,0
2025-02-22 21:14:38.981,0
2025-02-22 21:14:38.982,0
2025-02-22 21:14:38.983,0
2025-02-22 21:14:38.984,0
2025-02-22 21:14:38.986,0
2025-02-22 21:14:38.987,0
2025-02-22 21:14:38.989,0
2025-02-22 21:14:38.990,0
2025-02-22 21:14:38.992,0
2025-02-22 21:14:38.995,0
2025-02-22 21:14:38.996,0
2025-02-22 21:14:38.997,0
2025-02-22 21:14:38.999,0
2025-02-22 21:14:39.000,0
2025-02-22 21:14:39.001,0
2025-02-22 21:14:39.002,0
2025-02-22 21:14:39.003,0
2025-02-22 21:14:39.005,0
2025-02-22 21:14:39.007,0
2025-02-22 21:14:39.009,0
2025-02-22 21:14:39.011,0
2025-02-22 21:14:39.012,0
2025-02-22 21:14:39.014,0
2025-02-22 21:14:39.015,0
2025-02-22 21:14:39.017,0
2025-02-22 21:14:39.018,0
2025-02-22 21:14:39.020,0
2025-02-22 21:14:39.022,0
2025-02-22 21:14:39.025,0
2025-02-22 21:14:39.026,0
2025-02-22 21:14:39.029,0
2025-02-22 21:14:39.030,0
2025-02-22 21:14:39.031,0
2025-02-22 21:14:39.032,0
2025-02-22 21:14:39.034,0
2025-02-22 21:14:39.035,0
2025-02-22 21:14:39.037,0
2025-02-22 21:14:39.039,0
2025-02-22 21:14:39.041,0
2025-02-22 21:14:39.042,0
2025-02-22 21:14:39.042,0
2025-02-22 21:14:39.046,0
2025-02-22 21:14:39.048,0
2025-02-22 21:14:39.049,0
2025-02-22 21:14:39.050,0
2025-02-22 21:14:39.052,0
2025-02-22 21:14:39.054,0
2025-02-22 21:14:39.057,0
2025-02-22 21:14:39.059,0
2025-02-22 21:14:39.060,0
2025-02-22 21:14:39.062,0
2025-02-22 21:14:39.063,0
2025-02-22 21:14:39.065,0
2025-02-22 21:14:39.066,0
2025-02-22 21:14:39.067,0
2025-02-22 21:14:39.069,0
2025-02-22 21:14:39.070,0
2025-02-22 21:14:39.072,0
2025-02-22 21:14:39.074,0
2025-02-22 21:14:39.076,0
2025-02-22 21:14:39.078,0
2025-02-22 21:14:39.079,0
2025-02-22 21:14:39.080,0
2025-02-22 21:14:39.081,0
2025-02-22 21:14:39.083,0
2025-02-22 21:14:39.084,0
2025-02-22 21:14:39.085,0
2025-02-22 21:14:39.087,0
2025-02-22 21:14:39.089,0
2025-02-22 21:14:39.090,0
2025-02-22 21:14:39.092,0
2025-02-22 21:14:39.094,0
2025-02-22 21:14:39.096,0
2025-02-22 21:14:39.097,0
2025-02-22 21:14:39.099,0
2025-02-22 21:14:39.100,0
2025-02-22 21:14:39.102,0
2025-02-22 21:14:39.104,0
2025-02-22 21:14:39.107,0
2025-02-22 21:14:39.108,0
2025-02-22 21:14:39.110,0
2025-02-22 21:14:39.112,0
2025-02-22 21:14:39.398,0
2025-02-22 21:14:39.400,0
2025-02-22 21:14:39.403,0
2025-02-22 21:14:39.405,0
2025-02-22 21:14:39.407,0
2025-02-22 21:14:39.409,0
2025-02-22 21:14:39.411,0
2025-02-22 21:14:39.412,0
2025-02-22 21:14:39.414,0
2025-02-22 21:14:39.416,0
2025-02-22 21:14:39.417,0
2025-02-22 21:14:39.419,0
2025-02-22 21:14:39.420,0
2025-02-22 21:14:39.422,0
2025-02-22 21:14:39.424,0
2025-02-22 21:14:39.425,0
2025-02-22 21:14:39.427,0
2025-02-22 21:14:39.428,0
2025-02-22 21:14:39.430,0
2025-02-22 21:14:39.431,0
2025-02-22 21:14:39.432,0
2025-02-22 21:14:39.434,0
2025-02-22 21:14:39.435,0
2025-02-22 21:14:39.437,0
2025-02-22 21:14:39.438,0
2025-02-22 21:14:39.440,0
2025-02-22 21:14:39.441,0
2025-02-22 21:14:39.442,0
2025-02-22 21:14:39.443,0
2025-02-22 21:14:39.445,0
2025-02-22 21:14:39.446,0
2025-02-22 21:14:39.448,21
2025-02-22 21:14:39.449,0
2025-02-22 21:14:39.450,0
2025-02-22 21:14:39.451,0
2025-02-22 21:14:39.452,0
2025-02-22 21:14:39.453,0
2025-02-22 21:14:39.454,0
2025-02-22 21:14:39.456,0
2025-02-22 21:14:39.457,0
2025-02-22 21:14:39.458,0
2025-02-22 21:14:39.460,0
2025-02-22 21:14:39.461,0
2025-02-22 21:14:39.463,0
2025-02-22 21:14:39.464,0
2025-02-22 21:14:39.465,0
2025-02-22 21:14:39.466,0
2025-02-22 21:14:39.467,0
2025-02-22 21:14:39.468,0
2025-02-22 21:14:39.469,0
2025-02-22 21:14:39.470,0
2025-02-22 21:14:39.471,0
2025-02-22 21:14:39.473,0
2025-02-22 21:14:39.475,0
2025-02-22 21:14:39.478,0
2025-02-22 21:14:39.479,0
2025-02-22 21:14:39.481,0
2025-02-22 21:14:39.484,0
2025-02-22 21:14:39.485,0
2025-02-22 21:14:39.487,0
2025-02-22 21:14:39.488,0
2025-02-22 21:14:39.491,0
2025-02-22 21:14:39.492,0
2025-02-22 21:14:39.493,0
2025-02-22 21:14:39.495,0
2025-02-22 21:14:39.499,0
2025-02-22 21:14:39.500,0
2025-02-22 21:14:39.501,0
2025-02-22 21:14:39.503,0
2025-02-22 21:14:39.506,0
2025-02-22 21:14:39.507,0
2025-02-22 21:14:39.508,0
2025-02-22 21:14:39.510,0
2025-02-22 21:14:39.514,0
2025-02-22 21:14:39.516,0
2025-02-22 21:14:39.518,0
2025-02-22 21:14:39.521,0
2025-02-22 21:14:39.524,0
2025-02-22 21:14:39.526,0
2025-02-22 21:14:39.528,0
2025-02-22 21:14:39.529,0
2025-02-22 21:14:39.531,0
2025-02-22 21:14:39.534,0
2025-02-22 21:14:39.535,0
2025-02-22 21:14:39.536,0
2025-02-22 21:14:39.538,0
2025-02-22 21:14:39.540,0
2025-02-22 21:14:39.541,0
2025-02-22 21:14:39.542,0
2025-02-22 21:14:39.543,0
2025-02-22 21:14:39.545,0
2025-02-22 21:14:39.546,0
2025-02-22 21:14:39.547,0
2025-02-22 21:14:39.548,0
2025-02-22 21:14:39.549,0
2025-02-22 21:14:39.551,0
2025-02-22 21:14:39.553,0
2025-02-22 21:14:39.556,0
2025-02-22 21:14:39.557,0
2025-02-22 21:14:39.558,0
2025-02-22 21:14:39.560,0
2025-02-22 21:14:39.561,0
2025-02-22 21:14:39.562,0
2025-02-22 21:14:39.563,0
2025-02-22 21:14:39.563,0
2025-02-22 21:14:39.564,0
2025-02-22 21:14:39.566,0
2025-02-22 21:14:39.567,0
2025-02-22 21:14:39.567,0
2025-02-22 21:14:39.569,0
2025-02-22 21:14:39.570,0
2025-02-22 21:14:39.572,0
2025-02-22 21:14:39.573,0
2025-02-22 21:14:39.574,0
2025-02-22 21:14:39.574,0
2025-02-22 21:14:39.576,0
2025-02-22 21:14:39.577,0
2025-02-22 21:14:39.579,0
2025-02-22 21:14:39.580,0
2025-02-22 21:14:39.581,0
2025-02-22 21:14:39.584,0
2025-02-22 21:14:39.585,0
2025-02-22 21:14:39.586,0
2025-02-22 21:14:39.588,0
2025-02-22 21:14:39.589,0
2025-02-22 21:14:39.590,0
2025-02-22 21:14:39.591,0
2025-02-22 21:14:39.592,0
2025-02-22 21:14:39.594,0
2025-02-22 21:14:39.596,0
2025-02-22 21:14:39.597,0
2025-02-22 21:14:39.598,0
2025-02-22 21:14:39.598,0
2025-02-22 21:14:39.599,0
2025-02-22 21:14:39.601,0
2025-02-22 21:14:39.602,0
2025-02-22 21:14:39.603,0
2025-02-22 21:14:39.604,0
2025-02-22 21:14:39.604,0
2025-02-22 21:14:39.605,0
2025-02-22 21:14:39.606,0
2025-02-22 21:14:39.608,0
2025-02-22 21:14:39.609,0
2025-02-22 21:14:39.610,0
2025-02-22 21:14:39.611,0
2025-02-22 21:14:39.612,0
2025-02-22 21:14:39.612,0
2025-02-22 21:14:39.615,0
2025-02-22 21:14:39.616,0
2025-02-22 21:14:39.617,0
2025-02-22 21:14:39.618,0
2025-02-22 21:14:39.619,0
2025-02-22 21:14:39.620,0
2025-02-22 21:14:39.621,0
2025-02-22 21:14:39.622,0
2025-02-22 21:14:39.624,0
2025-02-22 21:14:39.626,0
2025-02-22 21:14:39.626,0
2025-02-22 21:14:39.627,0
2025-02-22 21:14:39.628,0
2025-02-22 21:14:39.629,0
2025-02-22 21:14:39.630,0
2025-02-22 21:14:39.631,0
2025-02-22 21:14:39.632,0
2025-02-22 21:14:39.632,0
2025-02-22 21:14:39.633,0
2025-02-22 21:14:39.634,0
2025-02-22 21:14:39.635,0
2025-02-22 21:14:39.637,0
2025-02-22 21:14:39.638,0
2025-02-22 21:14:39.639,0
2025-02-22 21:14:39.640,0
2025-02-22 21:14:39.642,0
2025-02-22 21:14:39.644,0
2025-02-22 21:14:39.645,0
2025-02-22 21:14:39.645,0
2025-02-22 21:14:39.646,0
2025-02-22 21:14:39.647,0
2025-02-22 21:14:39.649,0
2025-02-22 21:14:39.650,0
2025-02-22 21:14:39.651,0
2025-02-22 21:14:39.654,0
2025-02-22 21:14:39.654,0
2025-02-22 21:14:39.655,0
2025-02-22 21:14:39.656,0
2025-02-22 21:14:39.657,0
2025-02-22 21:14:39.658,0
2025-02-22 21:14:39.659,0
2025-02-22 21:14:39.660,0
2025-02-22 21:14:39.661,0
2025-02-22 21:14:39.662,0
2025-02-22 21:14:39.664,0
2025-02-22 21:14:39.665,0
2025-02-22 21:14:39.666,0
2025-02-22 21:14:39.667,0
2025-02-22 21:14:39.668,0
2025-02-22 21:14:39.669,0
2025-02-22 21:14:39.670,0
2025-02-22 21:14:39.672,0
2025-02-22 21:14:39.673,0
2025-02-22 21:14:39.675,0
2025-02-22 21:14:39.676,0
2025-02-22 21:14:39.677,0
2025-02-22 21:14:39.680,0
2025-02-22 21:14:39.680,0
2025-02-22 21:14:39.796,0
2025-02-22 21:14:39.800,0
2025-02-22 21:14:39.801,0
2025-02-22 21:14:39.803,0
2025-02-22 21:14:39.804,0
2025-02-22 21:14:39.807,0
2025-02-22 21:14:39.809,0
2025-02-22 21:14:39.811,0
2025-02-22 21:14:39.812,0
2025-02-22 21:14:39.814,0
2025-02-22 21:14:39.815,0
2025-02-22 21:14:39.817,0
2025-02-22 21:14:39.818,0
2025-02-22 21:14:39.821,0
2025-02-22 21:14:39.822,0
2025-02-22 21:14:39.825,0
2025-02-22 21:14:39.827,0
2025-02-22 21:14:39.828,0
2025-02-22 21:14:39.830,0
2025-02-22 21:14:39.832,0
2025-02-22 21:14:39.833,0
2025-02-22 21:14:39.835,0
2025-02-22 21:14:39.837,0
2025-02-22 21:14:39.838,0
2025-02-22 21:14:39.840,0
2025-02-22 21:14:39.843,0
2025-02-22 21:14:39.845,0
2025-02-22 21:14:39.846,0
2025-02-22 21:14:39.848,0
2025-02-22 21:14:39.850,0
2025-02-22 21:14:39.851,0
2025-02-22 21:14:39.853,0
2025-02-22 21:14:39.855,0
2025-02-22 21:14:39.856,0
2025-02-22 21:14:39.858,0
2025-02-22 21:14:39.860,0
