timestamp, mode, setpoint, setpoint_radius, acc_x, acc_y, gyro_z, Kp, Ki, Kd, MU0setpoint, MU0value, MU0current, MU1setpoint, MU1value, MU1current, MU2setpoint, MU2value, MU2current, MU3setpoint, MU3value, MU3current
100596, 2, 0.50, 0.50, -0.53, -0.23, -0.34, 1.32, 52.80, 0.01, 140.00, 0.00, 0.91, 180.00, 0.00, 1.16, 116.00, 0.00, 0.91, 164.00, 0.00, 1.02
100645, 2, 0.50, 0.50, -0.90, 1.34, 5.99, 1.32, 52.80, 0.01, 140.00, 176.00, 0.23, 180.00, 196.00, 0.61, 116.00, 116.00, 0.30, 164.00, 184.00, 1.00
100651, 2, 0.50, 0.50, -1.02, 2.16, 8.78, 1.32, 52.80, 0.01, 140.00, 168.00, 0.37, 180.00, 200.00, 0.51, 116.00, 116.00, 0.40, 164.00, 176.00, 1.00
100656, 2, 0.50, 0.50, -1.02, 2.79, 10.56, 1.32, 52.80, 0.01, 140.00, 152.00, 0.56, 180.00, 192.00, 0.37, 116.00, 96.00, 0.40, 164.00, 176.00, 0.93
100733, 2, 0.50, 0.50, -0.98, 2.78, 16.70, 1.32, 52.80, 0.01, 140.00, 132.00, 0.86, 180.00, 176.00, 0.68, 116.00, 104.00, 0.86, 164.00, 144.00, 1.40
100739, 2, 0.50, 0.50, -0.92, 2.59, 22.57, 1.32, 52.80, 0.01, 140.00, 128.00, 0.98, 180.00, 180.00, 0.60, 116.00, 100.00, 0.93, 164.00, 164.00, 1.12
100746, 2, 0.50, 0.50, -0.86, 2.38, 27.65, 1.32, 52.80, 0.01, 140.00, 124.00, 1.07, 180.00, 180.00, 0.58, 116.00, 100.00, 0.91, 164.00, 184.00, 0.61
100756, 2, 0.50, 0.50, -0.86, 2.16, 31.93, 1.32, 52.80, 0.01, 140.00, 144.00, 0.88, 180.00, 160.00, 0.91, 116.00, 112.00, 0.81, 164.00, 172.00, 0.67
100769, 2, 0.50, 0.50, -0.90, 2.23, 35.28, 1.32, 52.80, 0.01, 140.00, 152.00, 0.42, 180.00, 184.00, 0.79, 116.00, 124.00, 0.58, 164.00, 168.00, 0.84
100776, 2, 0.50, 0.50, -0.86, 1.89, 37.80, 1.32, 52.80, 0.01, 140.00, 148.00, 0.51, 180.00, 192.00, 0.46, 116.00, 124.00, 0.44, 164.00, 168.00, 0.77
100786, 2, 0.50, 0.50, -0.89, 2.24, 39.81, 1.32, 52.80, 0.01, 140.00, 132.00, 0.81, 180.00, 188.00, 0.47, 116.00, 120.00, 0.60, 164.00, 164.00, 0.79
100799, 2, 0.50, 0.50, -0.98, 1.92, 41.29, 1.32, 52.80, 0.01, 140.00, 132.00, 0.91, 180.00, 176.00, 0.63, 116.00, 104.00, 0.77, 164.00, 148.00, 1.05
100806, 2, 0.50, 0.50, -1.08, 2.11, 42.80, 1.32, 52.80, 0.01, 140.00, 140.00, 0.72, 180.00, 176.00, 0.67, 116.00, 108.00, 0.84, 164.00, 144.00, 1.21
100816, 2, 0.50, 0.50, -1.15, 2.00, 44.16, 1.32, 52.80, 0.01, 140.00, 144.00, 0.63, 180.00, 180.00, 0.61, 116.00, 112.00, 0.70, 164.00, 156.00, 1.14
100830, 2, 0.50, 0.50, -1.02, 2.03, 45.82, 1.32, 52.80, 0.01, 140.00, 136.00, 0.84, 180.00, 176.00, 0.65, 116.00, 124.00, 0.33, 164.00, 164.00, 0.96
100836, 2, 0.50, 0.50, -1.08, 1.99, 47.70, 1.32, 52.80, 0.01, 140.00, 136.00, 0.81, 180.00, 180.00, 0.63, 116.00, 124.00, 0.37, 164.00, 164.00, 0.98
100846, 2, 0.50, 0.50, -1.08, 1.73, 49.86, 1.32, 52.80, 0.01, 140.00, 144.00, 0.60, 180.00, 184.00, 0.46, 116.00, 120.00, 0.39, 164.00, 172.00, 0.89
100856, 2, 0.50, 0.50, -1.12, 1.64, 51.96, 1.32, 52.80, 0.01, 140.00, 144.00, 0.46, 180.00, 184.00, 0.40, 116.00, 120.00, 0.32, 164.00, 172.00, 0.68
100870, 2, 0.50, 0.50, -1.12, 1.33, 53.93, 1.32, 52.80, 0.01, 140.00, 144.00, 0.47, 180.00, 192.00, 0.19, 116.00, 120.00, 0.26, 164.00, 172.00, 0.72
100876, 2, 0.50, 0.50, -1.10, 1.09, 55.58, 1.32, 52.80, 0.01, 140.00, 148.00, 0.39, 180.00, 192.00, 0.09, 116.00, 120.00, 0.21, 164.00, 172.00, 0.65
100886, 2, 0.50, 0.50, -1.16, 0.84, 56.94, 1.32, 52.80, 0.01, 140.00, 148.00, 0.23, 180.00, 188.00, 0.14, 116.00, 120.00, 0.19, 164.00, 172.00, 0.53
