timestamp, mode, setpoint, setpoint_radius, acc_x, acc_y, gyro_z, Kp, Ki, Kd, MU0setpoint, MU0value, MU0current, MU1setpoint, MU1value, MU1current, MU2setpoint, MU2value, MU2current, MU3setpoint, MU3value, MU3current
225196, 2, 1.50, 0.50, -2.17, -0.50, 110.90, 1.32, 52.80, 0.01, 424.00, 16.00, 0.26, 548.00, 24.00, 0.32, 348.00, 24.00, 0.09, 492.00, 20.00, 0.30
225219, 2, 1.50, 0.50, -1.53, -0.41, 76.96, 1.32, 52.80, 0.01, 424.00, 16.00, 0.00, 548.00, 24.00, 0.00, 348.00, 24.00, 0.00, 492.00, 20.00, 0.00
225226, 2, 1.50, 0.50, -1.15, -0.34, 30.46, 1.32, 52.80, 0.01, 424.00, 16.00, 0.00, 548.00, 24.00, 0.00, 348.00, 24.00, 0.00, 492.00, 20.00, 0.00
225236, 2, 1.50, 0.50, -0.91, -0.40, 8.91, 1.32, 52.80, 0.01, 424.00, 16.00, 0.00, 548.00, 24.00, 0.00, 348.00, 24.00, 0.00, 492.00, 20.00, 0.00
225246, 2, 1.50, 0.50, -0.80, -0.43, 3.29, 1.32, 52.80, 0.01, 424.00, 16.00, 0.00, 548.00, 24.00, 0.00, 348.00, 24.00, 0.00, 492.00, 20.00, 0.00
225256, 2, 1.50, 0.50, -0.77, -0.36, 1.78, 1.32, 52.80, 0.01, 424.00, 16.00, 0.00, 548.00, 24.00, 0.00, 348.00, 24.00, 0.00, 492.00, 20.00, 0.00
225266, 2, 1.50, 0.50, -0.69, -0.28, 1.15, 1.32, 52.80, 0.01, 424.00, 16.00, 0.00, 548.00, 24.00, 0.14, 348.00, 24.00, 0.00, 492.00, 20.00, 0.00
225276, 2, 1.50, 0.50, -0.69, -0.20, 0.72, 1.32, 52.80, 0.01, 424.00, 16.00, 0.00, 548.00, 16.00, 2.39, 348.00, 24.00, 0.00, 492.00, 20.00, 0.02
225286, 2, 1.50, 0.50, -0.65, -0.22, 0.43, 1.32, 52.80, 0.01, 424.00, 16.00, 0.00, 548.00, 100.00, 3.09, 348.00, 24.00, 0.00, 492.00, 20.00, 1.72
225296, 2, 1.50, 0.50, -0.55, -0.24, 0.41, 1.32, 52.80, 0.01, 424.00, 16.00, 0.39, 548.00, 240.00, 2.67, 348.00, 24.00, 0.00, 492.00, 24.00, 3.30
225306, 2, 1.50, 0.50, -0.43, 0.09, 1.13, 1.32, 52.80, 0.01, 424.00, 8.00, 2.53, 548.00, 356.00, 2.30, 348.00, 24.00, 0.00, 492.00, 64.00, 2.89
225316, 2, 1.50, 0.50, -0.52, 0.71, 2.50, 1.32, 52.80, 0.01, 424.00, 68.00, 2.14, 548.00, 428.00, 1.96, 348.00, 24.00, 0.00, 492.00, 172.00, 2.67
225326, 2, 1.50, 0.50, -0.64, 0.99, 3.92, 1.32, 52.80, 0.01, 424.00, 188.00, 1.82, 548.00, 480.00, 1.81, 348.00, 24.00, 0.05, 492.00, 236.00, 2.56
225336, 2, 1.50, 0.50, -0.80, 0.99, 5.67, 1.32, 52.80, 0.01, 424.00, 260.00, 1.74, 548.00, 528.00, 1.63, 348.00, 16.00, 1.60, 492.00, 312.00, 2.26
225346, 2, 1.50, 0.50, -0.71, 1.25, 7.67, 1.32, 52.80, 0.01, 424.00, 304.00, 1.60, 548.00, 572.00, 1.37, 348.00, 52.00, 2.54, 492.00, 372.00, 2.07
225356, 2, 1.50, 0.50, -0.67, 1.23, 9.87, 1.32, 52.80, 0.01, 424.00, 352.00, 1.49, 548.00, 612.00, 1.12, 348.00, 212.00, 1.53, 492.00, 416.00, 2.05
225366, 2, 1.50, 0.50, -0.78, 1.03, 12.53, 1.32, 52.80, 0.01, 424.00, 396.00, 1.81, 548.00, 632.00, 0.63, 348.00, 240.00, 2.40, 492.00, 472.00, 1.74
225376, 2, 1.50, 0.50, -1.01, 0.62, 14.98, 1.32, 52.80, 0.01, 424.00, 468.00, 1.47, 548.00, 628.00, 0.35, 348.00, 320.00, 1.33, 492.00, 520.00, 1.33
225386, 2, 1.50, 0.50, -0.72, 0.31, 16.85, 1.32, 52.80, 0.01, 424.00, 504.00, 1.00, 548.00, 608.00, 0.19, 348.00, 324.00, 1.12, 492.00, 540.00, 1.14
225396, 2, 1.50, 0.50, 0.27, 0.76, 18.46, 1.32, 52.80, 0.01, 424.00, 516.00, 0.86, 548.00, 584.00, 0.26, 348.00, 356.00, 1.04, 492.00, 540.00, 1.14
225406, 2, 1.50, 0.50, -0.09, 0.07, 20.32, 1.32, 52.80, 0.01, 424.00, 500.00, 0.56, 548.00, 568.00, 0.30, 348.00, 372.00, 0.60, 492.00, 548.00, 1.26
225416, 2, 1.50, 0.50, -0.01, 0.62, 22.47, 1.32, 52.80, 0.01, 424.00, 476.00, 0.61, 548.00, 560.00, 0.39, 348.00, 356.00, 0.82, 492.00, 556.00, 1.33
225426, 2, 1.50, 0.50, 0.19, 0.44, 25.09, 1.32, 52.80, 0.01, 424.00, 456.00, 0.49, 548.00, 528.00, 0.60, 348.00, 368.00, 0.47, 492.00, 564.00, 1.33
225436, 2, 1.50, 0.50, -0.14, 0.38, 28.28, 1.32, 52.80, 0.01, 424.00, 452.00, 0.53, 548.00, 556.00, 0.46, 348.00, 352.00, 0.74, 492.00, 576.00, 1.40
225446, 2, 1.50, 0.50, -0.43, 0.81, 31.56, 1.32, 52.80, 0.01, 424.00, 436.00, 0.68, 548.00, 544.00, 0.35, 348.00, 356.00, 0.56, 492.00, 588.00, 1.23
225456, 2, 1.50, 0.50, -0.53, 0.74, 34.23, 1.32, 52.80, 0.01, 424.00, 420.00, 0.82, 548.00, 544.00, 0.86, 348.00, 360.00, 0.53, 492.00, 604.00, 1.19
225466, 2, 1.50, 0.50, -0.25, 0.35, 37.90, 1.32, 52.80, 0.01, 424.00, 424.00, 0.63, 548.00, 548.00, 0.40, 348.00, 340.00, 0.84, 492.00, 620.00, 0.98
225476, 2, 1.50, 0.50, -0.78, 0.23, 41.31, 1.32, 52.80, 0.01, 424.00, 428.00, 0.68, 548.00, 548.00, 0.68, 348.00, 348.00, 0.60, 492.00, 624.00, 0.47
225486, 2, 1.50, 0.50, -0.29, -0.06, 44.03, 1.32, 52.80, 0.01, 424.00, 428.00, 0.70, 548.00, 552.00, 0.54, 348.00, 336.00, 0.82, 492.00, 596.00, 0.21
225496, 2, 1.50, 0.50, -0.35, -0.43, 46.29, 1.32, 52.80, 0.01, 424.00, 424.00, 0.63, 548.00, 552.00, 0.65, 348.00, 340.00, 0.72, 492.00, 552.00, 0.35
225506, 2, 1.50, 0.50, -0.62, -0.02, 48.01, 1.32, 52.80, 0.01, 424.00, 428.00, 0.56, 548.00, 548.00, 0.53, 348.00, 348.00, 0.89, 492.00, 532.00, 0.42
225516, 2, 1.50, 0.50, -0.55, 0.48, 49.57, 1.32, 52.80, 0.01, 424.00, 428.00, 0.60, 548.00, 532.00, 0.65, 348.00, 340.00, 0.58, 492.00, 500.00, 0.58
225526, 2, 1.50, 0.50, -0.62, 0.31, 51.11, 1.32, 52.80, 0.01, 424.00, 416.00, 0.63, 548.00, 536.00, 0.60, 348.00, 324.00, 1.54, 492.00, 484.00, 0.82
225536, 2, 1.50, 0.50, -0.86, 0.33, 52.03, 1.32, 52.80, 0.01, 424.00, 412.00, 0.72, 548.00, 532.00, 0.67, 348.00, 356.00, 0.74, 492.00, 472.00, 0.86
225546, 2, 1.50, 0.50, -0.62, 0.74, 53.07, 1.32, 52.80, 0.01, 424.00, 420.00, 0.77, 548.00, 552.00, 0.47, 348.00, 352.00, 0.74, 492.00, 476.00, 1.26
225556, 2, 1.50, 0.50, -0.62, 0.39, 54.70, 1.32, 52.80, 0.01, 424.00, 404.00, 1.00, 548.00, 548.00, 0.47, 348.00, 368.00, 0.56, 492.00, 460.00, 1.25
225566, 2, 1.50, 0.50, -0.62, 0.54, 56.65, 1.32, 52.80, 0.01, 424.00, 412.00, 0.84, 548.00, 560.00, 0.54, 348.00, 352.00, 0.46, 492.00, 484.00, 1.35
225576, 2, 1.50, 0.50, -0.59, 0.48, 59.54, 1.32, 52.80, 0.01, 424.00, 428.00, 0.84, 548.00, 556.00, 0.32, 348.00, 364.00, 0.46, 492.00, 500.00, 1.04
225586, 2, 1.50, 0.50, -0.57, 0.28, 62.73, 1.32, 52.80, 0.01, 424.00, 424.00, 0.84, 548.00, 548.00, 0.54, 348.00, 344.00, 0.37, 492.00, 496.00, 0.89
225596, 2, 1.50, 0.50, -0.52, -0.18, 66.32, 1.32, 52.80, 0.01, 424.00, 420.00, 0.75, 548.00, 548.00, 0.47, 348.00, 344.00, 0.74, 492.00, 508.00, 0.77
225606, 2, 1.50, 0.50, -0.47, -0.28, 69.71, 1.32, 52.80, 0.01, 424.00, 432.00, 0.70, 548.00, 556.00, 0.53, 348.00, 340.00, 0.68, 492.00, 504.00, 0.65
225616, 2, 1.50, 0.50, -0.46, -0.44, 72.43, 1.32, 52.80, 0.01, 424.00, 432.00, 0.63, 548.00, 544.00, 0.47, 348.00, 336.00, 0.70, 492.00, 488.00, 0.70
225626, 2, 1.50, 0.50, -0.47, -0.10, 74.58, 1.32, 52.80, 0.01, 424.00, 420.00, 0.70, 548.00, 532.00, 0.65, 348.00, 348.00, 0.70, 492.00, 492.00, 0.82
225636, 2, 1.50, 0.50, -0.58, 0.75, 76.70, 1.32, 52.80, 0.01, 424.00, 424.00, 0.61, 548.00, 540.00, 0.53, 348.00, 340.00, 0.77, 492.00, 484.00, 1.09
225646, 2, 1.50, 0.50, -0.71, 0.46, 78.85, 1.32, 52.80, 0.01, 424.00, 432.00, 0.67, 548.00, 512.00, 0.89, 348.00, 352.00, 0.60, 492.00, 480.00, 0.95
