timestamp, mode, setpoint, setpoint_radius, acc_x, acc_y, gyro_z, Kp, Ki, Kd, MU0setpoint, MU0value, MU0current, MU1setpoint, MU1value, MU1current, MU2setpoint, MU2value, MU2current, MU3setpoint, MU3value, MU3current
259646, 2, 1.60, 0.50, -1.67, -0.56, 105.28, 1.32, 52.80, 0.01, 452.00, 24.00, 0.21, 584.00, 20.00, 0.11, 372.00, 12.00, 0.28, 524.00, 32.00, 0.26
259670, 2, 1.60, 0.50, -1.30, -0.59, 80.29, 1.32, 52.80, 0.01, 452.00, 24.00, 0.00, 584.00, 20.00, 0.00, 372.00, 12.00, 0.00, 524.00, 32.00, 0.00
259676, 2, 1.60, 0.50, -1.05, -0.60, 37.85, 1.32, 52.80, 0.01, 452.00, 24.00, 0.00, 584.00, 20.00, 0.00, 372.00, 12.00, 0.00, 524.00, 32.00, 0.00
259686, 2, 1.60, 0.50, -0.92, -0.64, 12.14, 1.32, 52.80, 0.01, 452.00, 24.00, 0.00, 584.00, 20.00, 0.00, 372.00, 12.00, 0.00, 524.00, 32.00, 0.00
259696, 2, 1.60, 0.50, -0.84, -0.55, 4.31, 1.32, 52.80, 0.01, 452.00, 24.00, 0.00, 584.00, 20.00, 0.00, 372.00, 12.00, 0.00, 524.00, 32.00, 0.00
259706, 2, 1.60, 0.50, -0.73, -0.38, 1.96, 1.32, 52.80, 0.01, 452.00, 24.00, 0.00, 584.00, 20.00, 0.18, 372.00, 12.00, 0.00, 524.00, 32.00, 0.00
259716, 2, 1.60, 0.50, -0.70, -0.26, 1.17, 1.32, 52.80, 0.01, 452.00, 24.00, 0.00, 584.00, 12.00, 2.60, 372.00, 12.00, 0.00, 524.00, 32.00, 0.00
259726, 2, 1.60, 0.50, -0.69, -0.26, 0.86, 1.32, 52.80, 0.01, 452.00, 24.00, 0.00, 584.00, 92.00, 3.09, 372.00, 12.00, 0.00, 524.00, 24.00, 1.63
259736, 2, 1.60, 0.50, -0.66, -0.36, 0.90, 1.32, 52.80, 0.01, 452.00, 24.00, 0.21, 584.00, 280.00, 2.63, 372.00, 12.00, 0.00, 524.00, 24.00, 3.30
259746, 2, 1.60, 0.50, -0.69, 0.08, 1.25, 1.32, 52.80, 0.01, 452.00, 16.00, 2.42, 584.00, 388.00, 2.19, 372.00, 12.00, 0.00, 524.00, 140.00, 2.81
259756, 2, 1.60, 0.50, -0.61, 0.50, 1.46, 1.32, 52.80, 0.01, 452.00, 64.00, 2.21, 584.00, 456.00, 1.91, 372.00, 12.00, 0.00, 524.00, 240.00, 2.47
259766, 2, 1.60, 0.50, -0.65, 0.37, 1.74, 1.32, 52.80, 0.01, 452.00, 160.00, 1.93, 584.00, 524.00, 1.61, 372.00, 4.00, 1.44, 524.00, 336.00, 2.26
259776, 2, 1.60, 0.50, -0.61, 0.58, 2.25, 1.32, 52.80, 0.01, 452.00, 224.00, 1.70, 584.00, 580.00, 1.33, 372.00, 48.00, 2.53, 524.00, 392.00, 2.16
259786, 2, 1.60, 0.50, -0.62, 1.06, 2.95, 1.32, 52.80, 0.01, 452.00, 284.00, 1.68, 584.00, 620.00, 1.23, 372.00, 184.00, 1.82, 524.00, 420.00, 2.05
259796, 2, 1.60, 0.50, -0.48, 0.86, 3.99, 1.32, 52.80, 0.01, 452.00, 332.00, 1.54, 584.00, 656.00, 1.02, 372.00, 260.00, 2.11, 524.00, 448.00, 1.81
259806, 2, 1.60, 0.50, -0.46, 1.16, 5.53, 1.32, 52.80, 0.01, 452.00, 400.00, 1.81, 584.00, 672.00, 0.75, 372.00, 340.00, 1.68, 524.00, 484.00, 1.75
259816, 2, 1.60, 0.50, -0.41, 1.08, 7.60, 1.32, 52.80, 0.01, 452.00, 452.00, 1.56, 584.00, 676.00, 0.30, 372.00, 356.00, 0.96, 524.00, 524.00, 1.37
259826, 2, 1.60, 0.50, -0.35, 0.71, 6.81, 1.32, 52.80, 0.01, 452.00, 496.00, 1.39, 584.00, 660.00, 0.23, 372.00, 384.00, 1.04, 524.00, 536.00, 1.25
259836, 2, 1.60, 0.50, -0.53, 1.48, 2.10, 1.32, 52.80, 0.01, 452.00, 528.00, 1.11, 584.00, 632.00, 0.19, 372.00, 376.00, 0.68, 524.00, 540.00, 1.09
259846, 2, 1.60, 0.50, -0.67, 1.29, 7.89, 1.32, 52.80, 0.01, 452.00, 564.00, 1.09, 584.00, 620.00, 0.12, 372.00, 380.00, 0.70, 524.00, 536.00, 1.16
259856, 2, 1.60, 0.50, -0.44, 1.19, 13.47, 1.32, 52.80, 0.01, 452.00, 576.00, 0.84, 584.00, 612.00, 0.21, 372.00, 392.00, 0.51, 524.00, 564.00, 1.19
259866, 2, 1.60, 0.50, -0.42, 0.81, 16.59, 1.32, 52.80, 0.01, 452.00, 572.00, 0.58, 584.00, 592.00, 0.32, 372.00, 360.00, 1.14, 524.00, 564.00, 1.35
259876, 2, 1.60, 0.50, -0.48, 1.25, 19.46, 1.32, 52.80, 0.01, 452.00, 548.00, 0.32, 584.00, 592.00, 0.33, 372.00, 388.00, 0.67, 524.00, 604.00, 1.28
259886, 2, 1.60, 0.50, -0.55, 0.47, 21.47, 1.32, 52.80, 0.01, 452.00, 520.00, 0.44, 584.00, 580.00, 0.40, 372.00, 388.00, 0.58, 524.00, 624.00, 1.11
259896, 2, 1.60, 0.50, -0.28, -0.24, 21.73, 1.32, 52.80, 0.01, 452.00, 488.00, 0.39, 584.00, 572.00, 0.51, 372.00, 376.00, 0.54, 524.00, 624.00, 1.19
259906, 2, 1.60, 0.50, -0.22, -0.05, 23.68, 1.32, 52.80, 0.01, 452.00, 472.00, 0.44, 584.00, 588.00, 0.60, 372.00, 380.00, 0.47, 524.00, 632.00, 1.14
259916, 2, 1.60, 0.50, -0.30, 0.15, 26.96, 1.32, 52.80, 0.01, 452.00, 456.00, 0.49, 584.00, 584.00, 0.37, 372.00, 376.00, 0.67, 524.00, 616.00, 0.72
259926, 2, 1.60, 0.50, -0.21, -0.28, 30.17, 1.32, 52.80, 0.01, 452.00, 452.00, 0.63, 584.00, 584.00, 0.60, 372.00, 360.00, 0.61, 524.00, 592.00, 0.65
259936, 2, 1.60, 0.50, -0.40, -0.27, 33.57, 1.32, 52.80, 0.01, 452.00, 452.00, 0.61, 584.00, 588.00, 0.46, 372.00, 372.00, 0.70, 524.00, 580.00, 0.60
259946, 2, 1.60, 0.50, -0.52, -0.39, 36.94, 1.32, 52.80, 0.01, 452.00, 444.00, 0.63, 584.00, 584.00, 0.46, 372.00, 368.00, 0.63, 524.00, 552.00, 0.60
259956, 2, 1.60, 0.50, -0.13, -0.02, 39.79, 1.32, 52.80, 0.01, 452.00, 444.00, 0.65, 584.00, 588.00, 0.49, 372.00, 368.00, 0.67, 524.00, 548.00, 0.67
259966, 2, 1.60, 0.50, -0.19, -0.35, 42.57, 1.32, 52.80, 0.01, 452.00, 452.00, 0.67, 584.00, 588.00, 0.44, 372.00, 376.00, 0.60, 524.00, 528.00, 0.61
259976, 2, 1.60, 0.50, -0.62, 0.08, 45.03, 1.32, 52.80, 0.01, 452.00, 444.00, 0.70, 584.00, 592.00, 0.42, 372.00, 368.00, 0.75, 524.00, 536.00, 0.68
259986, 2, 1.60, 0.50, -0.33, 0.08, 46.99, 1.32, 52.80, 0.01, 452.00, 440.00, 0.79, 584.00, 580.00, 0.54, 372.00, 380.00, 0.44, 524.00, 524.00, 0.63
259996, 2, 1.60, 0.50, -0.13, -0.06, 48.54, 1.32, 52.80, 0.01, 452.00, 436.00, 0.77, 584.00, 584.00, 0.49, 372.00, 368.00, 0.70, 524.00, 516.00, 0.84
260006, 2, 1.60, 0.50, -0.37, 0.11, 50.27, 1.32, 52.80, 0.01, 452.00, 448.00, 0.81, 584.00, 572.00, 0.81, 372.00, 372.00, 0.44, 524.00, 512.00, 1.04
260016, 2, 1.60, 0.50, -0.51, 0.47, 52.63, 1.32, 52.80, 0.01, 452.00, 452.00, 0.86, 584.00, 592.00, 0.33, 372.00, 376.00, 0.56, 524.00, 496.00, 1.09
260026, 2, 1.60, 0.50, -0.37, 0.66, 55.24, 1.32, 52.80, 0.01, 452.00, 440.00, 0.74, 584.00, 588.00, 0.33, 372.00, 380.00, 0.54, 524.00, 504.00, 1.25
260036, 2, 1.60, 0.50, -0.29, 0.99, 57.59, 1.32, 52.80, 0.01, 452.00, 452.00, 0.77, 584.00, 584.00, 0.44, 372.00, 376.00, 0.21, 524.00, 508.00, 1.37
260046, 2, 1.60, 0.50, -0.32, 0.58, 60.68, 1.32, 52.80, 0.01, 452.00, 448.00, 0.68, 584.00, 588.00, 0.35, 372.00, 364.00, 0.67, 524.00, 524.00, 1.14
260056, 2, 1.60, 0.50, -0.37, 1.12, 63.81, 1.32, 52.80, 0.01, 452.00, 460.00, 0.75, 584.00, 576.00, 0.46, 372.00, 372.00, 0.51, 524.00, 524.00, 0.91
260066, 2, 1.60, 0.50, -0.49, 0.95, 66.44, 1.32, 52.80, 0.01, 452.00, 456.00, 0.61, 584.00, 580.00, 0.42, 372.00, 368.00, 0.39, 524.00, 496.00, 1.32
260076, 2, 1.60, 0.50, -0.51, 1.08, 69.10, 1.32, 52.80, 0.01, 452.00, 440.00, 0.77, 584.00, 576.00, 0.42, 372.00, 368.00, 0.70, 524.00, 524.00, 1.33
260086, 2, 1.60, 0.50, -0.62, 1.29, 71.70, 1.32, 52.80, 0.01, 452.00, 460.00, 0.67, 584.00, 568.00, 0.54, 372.00, 368.00, 0.33, 524.00, 532.00, 1.18
260096, 2, 1.60, 0.50, -0.62, 0.65, 74.52, 1.32, 52.80, 0.01, 452.00, 452.00, 0.72, 584.00, 568.00, 0.47, 372.00, 364.00, 0.68, 524.00, 544.00, 0.74
260106, 2, 1.60, 0.50, -0.66, 0.03, 76.95, 1.32, 52.80, 0.01, 452.00, 460.00, 0.65, 584.00, 552.00, 0.88, 372.00, 368.00, 0.65, 524.00, 548.00, 0.63
260116, 2, 1.60, 0.50, -0.33, 0.03, 79.39, 1.32, 52.80, 0.01, 452.00, 440.00, 0.51, 584.00, 576.00, 0.49, 372.00, 356.00, 0.63, 524.00, 528.00, 0.70
260126, 2, 1.60, 0.50, -0.55, 0.26, 81.65, 1.32, 52.80, 0.01, 452.00, 448.00, 1.02, 584.00, 580.00, 0.61, 372.00, 380.00, 0.72, 524.00, 520.00, 0.68
260136, 2, 1.60, 0.50, -0.48, 0.74, 83.73, 1.32, 52.80, 0.01, 452.00, 468.00, 0.49, 584.00, 592.00, 0.44, 372.00, 380.00, 0.30, 524.00, 520.00, 1.16
260146, 2, 1.60, 0.50, -0.21, 0.43, 86.77, 1.32, 52.80, 0.01, 452.00, 428.00, 0.77, 584.00, 580.00, 0.40, 372.00, 364.00, 0.58, 524.00, 528.00, 0.77
260156, 2, 1.60, 0.50, -0.46, 0.65, 89.55, 1.32, 52.80, 0.01, 452.00, 452.00, 0.77, 584.00, 576.00, 0.54, 372.00, 372.00, 0.60, 524.00, 516.00, 0.88
260166, 2, 1.60, 0.50, -0.51, 0.76, 92.19, 1.32, 52.80, 0.01, 452.00, 448.00, 0.61, 584.00, 576.00, 0.46, 372.00, 356.00, 0.60, 524.00, 532.00, 0.86
260176, 2, 1.60, 0.50, -0.76, 0.91, 94.57, 1.32, 52.80, 0.01, 452.00, 464.00, 0.70, 584.00, 584.00, 0.47, 372.00, 376.00, 0.65, 524.00, 536.00, 0.70
260186, 2, 1.60, 0.50, -0.73, 1.17, 96.64, 1.32, 52.80, 0.01, 452.00, 460.00, 0.47, 584.00, 568.00, 0.44, 372.00, 352.00, 0.81, 524.00, 528.00, 0.74
260196, 2, 1.60, 0.50, -0.96, 1.12, 98.18, 1.32, 52.80, 0.01, 452.00, 448.00, 0.61, 584.00, 572.00, 0.77, 372.00, 356.00, 0.93, 524.00, 520.00, 0.75
260206, 2, 1.60, 0.50, -1.01, 0.83, 99.42, 1.32, 52.80, 0.01, 452.00, 460.00, 0.42, 584.00, 556.00, 0.60, 372.00, 372.00, 0.89, 524.00, 532.00, 0.63
260216, 2, 1.60, 0.50, -0.94, 0.64, 100.47, 1.32, 52.80, 0.01, 452.00, 460.00, 0.51, 584.00, 572.00, 0.89, 372.00, 368.00, 0.60, 524.00, 536.00, 0.53
260226, 2, 1.60, 0.50, -1.08, 0.08, 101.54, 1.32, 52.80, 0.01, 452.00, 456.00, 0.51, 584.00, 584.00, 0.72, 372.00, 376.00, 0.81, 524.00, 520.00, 0.65
260236, 2, 1.60, 0.50, -1.11, 0.59, 102.54, 1.32, 52.80, 0.01, 452.00, 448.00, 0.49, 584.00, 592.00, 0.61, 372.00, 368.00, 0.74, 524.00, 524.00, 0.68
260246, 2, 1.60, 0.50, -1.30, 0.55, 103.40, 1.32, 52.80, 0.01, 452.00, 448.00, 0.54, 584.00, 596.00, 0.56, 372.00, 368.00, 0.72, 524.00, 516.00, 0.84
260256, 2, 1.60, 0.50, -1.19, 0.41, 104.22, 1.32, 52.80, 0.01, 452.00, 440.00, 0.65, 584.00, 588.00, 0.49, 372.00, 376.00, 0.72, 524.00, 504.00, 0.84
260266, 2, 1.60, 0.50, -1.27, 0.35, 104.75, 1.32, 52.80, 0.01, 452.00, 444.00, 0.81, 584.00, 596.00, 0.49, 372.00, 376.00, 0.68, 524.00, 520.00, 0.96
260276, 2, 1.60, 0.50, -1.25, 0.55, 105.30, 1.32, 52.80, 0.01, 452.00, 436.00, 0.67, 584.00, 600.00, 0.44, 372.00, 376.00, 0.51, 524.00, 512.00, 0.91
260286, 2, 1.60, 0.50, -1.28, 0.58, 105.88, 1.32, 52.80, 0.01, 452.00, 444.00, 0.70, 584.00, 596.00, 0.42, 372.00, 388.00, 0.53, 524.00, 512.00, 0.82
260296, 2, 1.60, 0.50, -1.13, 0.13, 106.61, 1.32, 52.80, 0.01, 452.00, 456.00, 0.67, 584.00, 596.00, 0.40, 372.00, 376.00, 0.28, 524.00, 516.00, 0.91
