timestamp, mode, setpoint, setpoint_radius, acc_x, acc_y, gyro_z, Kp, Ki, Kd, MU0setpoint, MU0value, MU0current, MU1setpoint, MU1value, MU1current, MU2setpoint, MU2value, MU2current, MU3setpoint, MU3value, MU3current
19928, 2, 100.00, 2.00, -0.53, -0.01, -0.04, 1.32, 52.80, 0.01, 200.00, 0.00, 0.00, 200.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20351, 2, 100.00, 2.00, -0.44, -0.20, 1.55, 1.32, 52.80, 0.01, 200.00, 192.00, 1.72, 200.00, 192.00, 1.42, 0.00, 12.00, 0.02, 0.00, 0.00, 0.00
20358, 2, 100.00, 2.00, -0.50, -0.15, 2.28, 1.32, 52.80, 0.01, 200.00, 192.00, 1.77, 200.00, 192.00, 1.51, 200.00, 12.00, 0.04, 200.00, 0.00, 0.00
20567, 2, 100.00, 2.00, -0.39, -0.14, 6.14, 1.32, 52.80, 0.01, 200.00, 192.00, 1.65, 200.00, 204.00, 1.19, 200.00, 204.00, 1.28, 200.00, 188.00, 1.42
20573, 2, 100.00, 2.00, -0.48, -0.04, 9.68, 1.32, 52.80, 0.01, 200.00, 200.00, 1.60, 200.00, 208.00, 1.00, 200.00, 208.00, 1.12, 200.00, 188.00, 1.44
20578, 2, 100.00, 2.00, -0.54, 0.04, 11.63, 1.32, 52.80, 0.01, 200.00, 200.00, 1.47, 200.00, 204.00, 0.93, 200.00, 216.00, 0.96, 200.00, 192.00, 1.46
20696, 2, 100.00, 2.00, -0.54, 0.04, 12.71, 1.32, 52.80, 0.01, 200.00, 212.00, 1.53, 200.00, 208.00, 0.91, 200.00, 196.00, 1.19, 200.00, 208.00, 1.12
20701, 2, 100.00, 2.00, -0.54, 0.04, 13.23, 1.32, 52.80, 0.01, 200.00, 216.00, 1.23, 200.00, 204.00, 0.75, 200.00, 192.00, 1.19, 200.00, 208.00, 1.12
20708, 2, 100.00, 2.00, -0.55, 0.04, 13.52, 1.32, 52.80, 0.01, 200.00, 204.00, 1.28, 200.00, 192.00, 0.89, 200.00, 188.00, 1.30, 200.00, 200.00, 1.21
20817, 2, 100.00, 2.00, -0.58, 0.09, 13.69, 1.32, 52.80, 0.01, 200.00, 200.00, 1.30, 200.00, 200.00, 1.07, 200.00, 200.00, 1.42, 200.00, 192.00, 1.23
20823, 2, 100.00, 2.00, -0.56, 0.08, 13.80, 1.32, 52.80, 0.01, 200.00, 196.00, 1.28, 200.00, 192.00, 1.30, 200.00, 204.00, 1.33, 200.00, 192.00, 1.32
20828, 2, 100.00, 2.00, -0.55, 0.06, 13.87, 1.32, 52.80, 0.01, 200.00, 192.00, 1.47, 200.00, 188.00, 1.46, 200.00, 196.00, 1.35, 200.00, 196.00, 1.32
20838, 2, 100.00, 2.00, -0.48, 0.01, 13.92, 1.32, 52.80, 0.01, 200.00, 196.00, 1.61, 200.00, 200.00, 1.35, 200.00, 196.00, 1.51, 200.00, 200.00, 1.18
20854, 2, 100.00, 2.00, -0.48, 0.01, 13.95, 1.32, 52.80, 0.01, 200.00, 204.00, 1.09, 200.00, 200.00, 1.16, 200.00, 208.00, 1.18, 200.00, 196.00, 1.25
20859, 2, 100.00, 2.00, -0.48, 0.00, 13.97, 1.32, 52.80, 0.01, 200.00, 192.00, 1.35, 200.00, 196.00, 1.26, 200.00, 200.00, 1.23, 200.00, 192.00, 1.30
20868, 2, 100.00, 2.00, -0.44, -0.01, 14.00, 1.32, 52.80, 0.01, 200.00, 192.00, 1.65, 200.00, 200.00, 1.30, 200.00, 200.00, 1.30, 200.00, 188.00, 1.42
20881, 2, 100.00, 2.00, -0.50, 0.04, 14.01, 1.32, 52.80, 0.01, 200.00, 200.00, 1.30, 200.00, 204.00, 1.07, 200.00, 208.00, 1.04, 200.00, 192.00, 1.51
20888, 2, 100.00, 2.00, -0.51, 0.05, 14.03, 1.32, 52.80, 0.01, 200.00, 196.00, 1.33, 200.00, 200.00, 1.12, 200.00, 204.00, 1.04, 200.00, 196.00, 1.44
20898, 2, 100.00, 2.00, -0.47, 0.02, 14.04, 1.32, 52.80, 0.01, 200.00, 188.00, 1.58, 200.00, 200.00, 1.19, 200.00, 196.00, 1.23, 200.00, 200.00, 1.33
20908, 2, 100.00, 2.00, -0.44, 0.02, 14.06, 1.32, 52.80, 0.01, 200.00, 188.00, 1.68, 200.00, 204.00, 1.07, 200.00, 200.00, 1.11, 200.00, 196.00, 1.42
20922, 2, 100.00, 2.00, -0.43, 0.00, 14.07, 1.32, 52.80, 0.01, 200.00, 200.00, 1.35, 200.00, 196.00, 1.12, 200.00, 196.00, 1.30, 200.00, 204.00, 1.37
20928, 2, 100.00, 2.00, -0.42, -0.02, 14.08, 1.32, 52.80, 0.01, 200.00, 200.00, 1.39, 200.00, 200.00, 1.16, 200.00, 200.00, 1.32, 200.00, 208.00, 1.25
20938, 2, 100.00, 2.00, -0.42, -0.02, 14.09, 1.32, 52.80, 0.01, 200.00, 200.00, 1.42, 200.00, 196.00, 1.14, 200.00, 204.00, 1.09, 200.00, 200.00, 1.18
20952, 2, 100.00, 2.00, -0.39, -0.06, 14.11, 1.32, 52.80, 0.01, 200.00, 192.00, 1.58, 200.00, 192.00, 1.28, 200.00, 192.00, 1.26, 200.00, 200.00, 1.23
20958, 2, 100.00, 2.00, -0.36, -0.10, 14.12, 1.32, 52.80, 0.01, 200.00, 196.00, 1.67, 200.00, 196.00, 1.21, 200.00, 196.00, 1.30, 200.00, 204.00, 1.18
20968, 2, 100.00, 2.00, -0.40, -0.06, 14.13, 1.32, 52.80, 0.01, 200.00, 204.00, 1.42, 200.00, 200.00, 1.12, 200.00, 196.00, 1.18, 200.00, 204.00, 1.16
20983, 2, 100.00, 2.00, -0.37, -0.10, 14.14, 1.32, 52.80, 0.01, 200.00, 188.00, 1.56, 200.00, 188.00, 1.30, 200.00, 188.00, 1.44, 200.00, 196.00, 1.32
20989, 2, 100.00, 2.00, -0.34, -0.13, 14.15, 1.32, 52.80, 0.01, 200.00, 188.00, 1.75, 200.00, 192.00, 1.39, 200.00, 192.00, 1.39, 200.00, 204.00, 1.26
20998, 2, 100.00, 2.00, -0.34, -0.12, 14.15, 1.32, 52.80, 0.01, 200.00, 212.00, 1.53, 200.00, 208.00, 1.18, 200.00, 196.00, 1.33, 200.00, 208.00, 1.04
21008, 2, 100.00, 2.00, -0.38, -0.11, 14.15, 1.32, 52.80, 0.01, 200.00, 208.00, 1.11, 200.00, 204.00, 0.98, 200.00, 192.00, 1.46, 200.00, 200.00, 1.04
21021, 2, 100.00, 2.00, -0.42, -0.09, 14.16, 1.32, 52.80, 0.01, 200.00, 200.00, 1.37, 200.00, 188.00, 1.40, 200.00, 192.00, 1.49, 200.00, 200.00, 1.25
21028, 2, 100.00, 2.00, -0.41, -0.14, 14.16, 1.32, 52.80, 0.01, 200.00, 200.00, 1.35, 200.00, 200.00, 1.26, 200.00, 192.00, 1.54, 200.00, 204.00, 1.11
