timestamp, mode, setpoint, setpoint_radius, acc_x, acc_y, gyro_z, Kp, Ki, Kd, MU0setpoint, MU0value, MU0current, MU1setpoint, MU1value, MU1current, MU2setpoint, MU2value, MU2current, MU3setpoint, MU3value, MU3current
19181, 2, 100.00, 2.00, 0.00, 0.00, 0.00, 1.32, 52.80, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00, 0.00, 0.30, 100.00, 0.00, 0.40
19213, 2, 100.00, 2.00, -0.23, -0.16, 0.59, 1.32, 52.80, 0.01, 100.00, 76.00, 2.02, 100.00, 80.00, 2.05, 100.00, 84.00, 2.09, 100.00, 84.00, 2.00
19221, 2, 100.00, 2.00, -0.37, -0.22, 1.45, 1.32, 52.80, 0.01, 100.00, 108.00, 1.53, 100.00, 128.00, 1.35, 100.00, 112.00, 1.39, 100.00, 124.00, 1.30
19235, 2, 100.00, 2.00, -0.36, -0.22, 2.37, 1.32, 52.80, 0.01, 100.00, 112.00, 1.40, 100.00, 136.00, 0.70, 100.00, 132.00, 0.86, 100.00, 128.00, 0.75
19241, 2, 100.00, 2.00, -0.35, -0.28, 3.29, 1.32, 52.80, 0.01, 100.00, 104.00, 1.40, 100.00, 128.00, 0.70, 100.00, 124.00, 0.96, 100.00, 120.00, 0.89
19251, 2, 100.00, 2.00, -0.40, -0.26, 4.13, 1.32, 52.80, 0.01, 100.00, 100.00, 1.53, 100.00, 108.00, 0.95, 100.00, 108.00, 1.07, 100.00, 108.00, 1.16
19266, 2, 100.00, 2.00, -0.44, -0.25, 4.79, 1.32, 52.80, 0.01, 100.00, 100.00, 1.54, 100.00, 92.00, 1.19, 100.00, 96.00, 1.30, 100.00, 92.00, 1.33
19271, 2, 100.00, 2.00, -0.45, -0.24, 5.25, 1.32, 52.80, 0.01, 100.00, 100.00, 1.51, 100.00, 88.00, 1.35, 100.00, 92.00, 1.32, 100.00, 92.00, 1.35
19281, 2, 100.00, 2.00, -0.45, -0.25, 5.58, 1.32, 52.80, 0.01, 100.00, 104.00, 1.37, 100.00, 88.00, 1.35, 100.00, 92.00, 1.39, 100.00, 100.00, 1.21
19294, 2, 100.00, 2.00, -0.46, -0.24, 5.83, 1.32, 52.80, 0.01, 100.00, 104.00, 1.26, 100.00, 92.00, 1.35, 100.00, 92.00, 1.39, 100.00, 108.00, 0.96
19301, 2, 100.00, 2.00, -0.49, -0.20, 6.06, 1.32, 52.80, 0.01, 100.00, 104.00, 1.28, 100.00, 104.00, 1.23, 100.00, 92.00, 1.49, 100.00, 104.00, 1.00
19311, 2, 100.00, 2.00, -0.53, -0.17, 6.26, 1.32, 52.80, 0.01, 100.00, 104.00, 1.25, 100.00, 104.00, 1.09, 100.00, 92.00, 1.44, 100.00, 100.00, 1.12
19321, 2, 100.00, 2.00, -0.56, -0.14, 6.42, 1.32, 52.80, 0.01, 100.00, 108.00, 1.11, 100.00, 104.00, 1.09, 100.00, 96.00, 1.49, 100.00, 96.00, 1.14
19334, 2, 100.00, 2.00, -0.57, -0.14, 6.56, 1.32, 52.80, 0.01, 100.00, 104.00, 1.14, 100.00, 96.00, 1.25, 100.00, 96.00, 1.49, 100.00, 96.00, 1.18
19341, 2, 100.00, 2.00, -0.57, -0.16, 6.65, 1.32, 52.80, 0.01, 100.00, 96.00, 1.23, 100.00, 92.00, 1.23, 100.00, 96.00, 1.58, 100.00, 96.00, 1.18
19351, 2, 100.00, 2.00, -0.56, -0.15, 6.72, 1.32, 52.80, 0.01, 100.00, 96.00, 1.30, 100.00, 96.00, 1.32, 100.00, 92.00, 1.51, 100.00, 96.00, 1.19
19365, 2, 100.00, 2.00, -0.55, -0.14, 6.76, 1.32, 52.80, 0.01, 100.00, 96.00, 1.35, 100.00, 96.00, 1.28, 100.00, 96.00, 1.67, 100.00, 96.00, 1.26
19371, 2, 100.00, 2.00, -0.56, -0.12, 6.80, 1.32, 52.80, 0.01, 100.00, 96.00, 1.35, 100.00, 96.00, 1.33, 100.00, 96.00, 1.51, 100.00, 96.00, 1.26
19381, 2, 100.00, 2.00, -0.56, -0.13, 6.83, 1.32, 52.80, 0.01, 100.00, 96.00, 1.30, 100.00, 96.00, 1.26, 100.00, 100.00, 1.56, 100.00, 92.00, 1.23
19391, 2, 100.00, 2.00, -0.55, -0.13, 6.85, 1.32, 52.80, 0.01, 100.00, 96.00, 1.26, 100.00, 100.00, 1.26, 100.00, 104.00, 1.42, 100.00, 92.00, 1.35
19405, 2, 100.00, 2.00, -0.56, -0.11, 6.87, 1.32, 52.80, 0.01, 100.00, 100.00, 1.37, 100.00, 104.00, 1.16, 100.00, 104.00, 1.39, 100.00, 96.00, 1.30
19411, 2, 100.00, 2.00, -0.55, -0.12, 6.90, 1.32, 52.80, 0.01, 100.00, 96.00, 1.30, 100.00, 100.00, 1.19, 100.00, 104.00, 1.28, 100.00, 96.00, 1.28
19421, 2, 100.00, 2.00, -0.55, -0.10, 6.93, 1.32, 52.80, 0.01, 100.00, 96.00, 1.32, 100.00, 96.00, 1.19, 100.00, 100.00, 1.46, 100.00, 100.00, 1.21
19434, 2, 100.00, 2.00, -0.55, -0.09, 6.95, 1.32, 52.80, 0.01, 100.00, 100.00, 1.28, 100.00, 96.00, 1.30, 100.00, 96.00, 1.40, 100.00, 100.00, 1.21
19441, 2, 100.00, 2.00, -0.55, -0.09, 6.97, 1.32, 52.80, 0.01, 100.00, 100.00, 1.21, 100.00, 96.00, 1.23, 100.00, 100.00, 1.46, 100.00, 100.00, 1.19
19451, 2, 100.00, 2.00, -0.54, -0.08, 6.99, 1.32, 52.80, 0.01, 100.00, 100.00, 1.18, 100.00, 100.00, 1.25, 100.00, 100.00, 1.35, 100.00, 104.00, 1.19
19461, 2, 100.00, 2.00, -0.55, -0.06, 7.01, 1.32, 52.80, 0.01, 100.00, 100.00, 1.19, 100.00, 96.00, 1.23, 100.00, 100.00, 1.37, 100.00, 104.00, 1.09
19474, 2, 100.00, 2.00, -0.55, -0.05, 7.03, 1.32, 52.80, 0.01, 100.00, 100.00, 1.18, 100.00, 92.00, 1.40, 100.00, 100.00, 1.39, 100.00, 96.00, 1.14
19481, 2, 100.00, 2.00, -0.54, -0.06, 7.05, 1.32, 52.80, 0.01, 100.00, 100.00, 1.19, 100.00, 92.00, 1.42, 100.00, 100.00, 1.44, 100.00, 96.00, 1.19
19491, 2, 100.00, 2.00, -0.54, -0.07, 7.06, 1.32, 52.80, 0.01, 100.00, 96.00, 1.28, 100.00, 96.00, 1.37, 100.00, 100.00, 1.30, 100.00, 92.00, 1.33
19506, 2, 100.00, 2.00, -0.55, -0.07, 7.07, 1.32, 52.80, 0.01, 100.00, 96.00, 1.32, 100.00, 112.00, 0.93, 100.00, 104.00, 1.19, 100.00, 100.00, 1.26
19511, 2, 100.00, 2.00, -0.54, -0.06, 7.07, 1.32, 52.80, 0.01, 100.00, 96.00, 1.26, 100.00, 112.00, 0.91, 100.00, 104.00, 1.19, 100.00, 100.00, 1.23
19521, 2, 100.00, 2.00, -0.55, -0.04, 7.08, 1.32, 52.80, 0.01, 100.00, 100.00, 1.32, 100.00, 104.00, 1.02, 100.00, 104.00, 1.19, 100.00, 100.00, 1.14
19535, 2, 100.00, 2.00, -0.53, -0.06, 7.10, 1.32, 52.80, 0.01, 100.00, 92.00, 1.37, 100.00, 88.00, 1.33, 100.00, 96.00, 1.30, 100.00, 96.00, 1.18
19541, 2, 100.00, 2.00, -0.51, -0.08, 7.10, 1.32, 52.80, 0.01, 100.00, 92.00, 1.40, 100.00, 80.00, 1.44, 100.00, 96.00, 1.37, 100.00, 96.00, 1.21
19551, 2, 100.00, 2.00, -0.54, -0.03, 7.08, 1.32, 52.80, 0.01, 100.00, 96.00, 1.44, 100.00, 84.00, 1.58, 100.00, 96.00, 1.30, 100.00, 96.00, 1.32
19561, 2, 100.00, 2.00, -0.54, -0.06, 7.07, 1.32, 52.80, 0.01, 100.00, 96.00, 1.39, 100.00, 96.00, 1.42, 100.00, 96.00, 1.35, 100.00, 100.00, 1.19
