timestamp, mode, setpoint, setpoint_radius, acc_x, acc_y, gyro_z, Kp, Ki, Kd, MU0setpoint, MU0value, MU0current, MU1setpoint, MU1value, MU1current, MU2setpoint, MU2value, MU2current, MU3setpoint, MU3value, MU3current
18040, 2, 100.00, 2.00, -0.54, -0.01, -0.03, 1.32, 52.80, 0.01, 400.00, 0.00, 1.91, 400.00, 0.00, 2.37, 400.00, 0.00, 2.16, 400.00, 0.00, 2.04
18068, 2, 100.00, 2.00, -0.53, -0.09, 1.53, 1.32, 52.80, 0.01, 400.00, 112.00, 2.19, 400.00, 128.00, 2.18, 400.00, 116.00, 1.95, 400.00, 192.00, 2.51
18083, 2, 100.00, 2.00, -0.46, -0.12, 2.79, 1.32, 52.80, 0.01, 400.00, 148.00, 2.05, 400.00, 212.00, 2.30, 400.00, 168.00, 1.79, 400.00, 268.00, 2.53
18090, 2, 100.00, 2.00, -0.42, -0.05, 3.90, 1.32, 52.80, 0.01, 400.00, 160.00, 2.04, 400.00, 240.00, 2.30, 400.00, 188.00, 1.81, 400.00, 296.00, 2.35
18100, 2, 100.00, 2.00, -0.38, -0.07, 4.99, 1.32, 52.80, 0.01, 400.00, 176.00, 2.02, 400.00, 300.00, 2.49, 400.00, 212.00, 1.74, 400.00, 332.00, 2.18
18110, 2, 100.00, 2.00, -0.36, -0.04, 6.09, 1.32, 52.80, 0.01, 400.00, 200.00, 1.89, 400.00, 352.00, 2.39, 400.00, 232.00, 1.70, 400.00, 364.00, 2.14
18124, 2, 100.00, 2.00, -0.35, -0.03, 7.17, 1.32, 52.80, 0.01, 400.00, 228.00, 1.86, 400.00, 408.00, 2.00, 400.00, 256.00, 1.65, 400.00, 396.00, 2.21
18130, 2, 100.00, 2.00, -0.34, 0.01, 8.25, 1.32, 52.80, 0.01, 400.00, 244.00, 1.95, 400.00, 428.00, 1.96, 400.00, 256.00, 1.67, 400.00, 412.00, 1.98
18140, 2, 100.00, 2.00, -0.38, 0.03, 9.34, 1.32, 52.80, 0.01, 400.00, 256.00, 1.77, 400.00, 436.00, 1.88, 400.00, 260.00, 1.65, 400.00, 420.00, 2.04
18153, 2, 100.00, 2.00, -0.46, 0.10, 10.46, 1.32, 52.80, 0.01, 400.00, 280.00, 1.77, 400.00, 460.00, 1.89, 400.00, 280.00, 1.68, 400.00, 444.00, 1.91
18160, 2, 100.00, 2.00, -0.43, 0.07, 11.59, 1.32, 52.80, 0.01, 400.00, 300.00, 1.67, 400.00, 488.00, 1.86, 400.00, 284.00, 1.81, 400.00, 468.00, 1.82
18170, 2, 100.00, 2.00, -0.41, 0.12, 12.62, 1.32, 52.80, 0.01, 400.00, 320.00, 1.61, 400.00, 484.00, 1.77, 400.00, 308.00, 1.93, 400.00, 484.00, 1.61
18180, 2, 100.00, 2.00, -0.41, 0.13, 13.61, 1.32, 52.80, 0.01, 400.00, 320.00, 1.60, 400.00, 476.00, 1.72, 400.00, 320.00, 2.07, 400.00, 508.00, 1.61
18193, 2, 100.00, 2.00, -0.39, 0.08, 14.60, 1.32, 52.80, 0.01, 400.00, 368.00, 1.63, 400.00, 508.00, 1.63, 400.00, 332.00, 1.95, 400.00, 540.00, 1.46
18200, 2, 100.00, 2.00, -0.43, 0.15, 15.53, 1.32, 52.80, 0.01, 400.00, 380.00, 1.53, 400.00, 500.00, 1.70, 400.00, 352.00, 1.86, 400.00, 552.00, 1.37
18210, 2, 100.00, 2.00, -0.46, 0.08, 16.38, 1.32, 52.80, 0.01, 400.00, 380.00, 1.53, 400.00, 492.00, 1.79, 400.00, 368.00, 1.93, 400.00, 568.00, 1.35
18224, 2, 100.00, 2.00, -0.42, 0.03, 17.24, 1.32, 52.80, 0.01, 400.00, 388.00, 1.54, 400.00, 496.00, 1.54, 400.00, 384.00, 2.09, 400.00, 536.00, 1.40
18230, 2, 100.00, 2.00, -0.49, 0.20, 18.16, 1.32, 52.80, 0.01, 400.00, 384.00, 1.53, 400.00, 512.00, 1.51, 400.00, 404.00, 2.09, 400.00, 540.00, 1.11
18240, 2, 100.00, 2.00, -0.41, -0.08, 19.06, 1.32, 52.80, 0.01, 400.00, 384.00, 1.56, 400.00, 536.00, 1.51, 400.00, 448.00, 1.86, 400.00, 524.00, 0.42
18254, 2, 100.00, 2.00, -0.31, -0.25, 19.88, 1.32, 52.80, 0.01, 400.00, 400.00, 1.53, 400.00, 560.00, 1.23, 400.00, 476.00, 1.75, 400.00, 436.00, 0.67
18260, 2, 100.00, 2.00, -0.51, 0.15, 20.62, 1.32, 52.80, 0.01, 400.00, 396.00, 1.58, 400.00, 536.00, 1.23, 400.00, 480.00, 1.70, 400.00, 404.00, 1.39
18270, 2, 100.00, 2.00, -0.62, 0.16, 21.37, 1.32, 52.80, 0.01, 400.00, 364.00, 1.63, 400.00, 516.00, 0.96, 400.00, 472.00, 1.67, 400.00, 408.00, 1.81
18280, 2, 100.00, 2.00, -0.31, -0.38, 22.14, 1.32, 52.80, 0.01, 400.00, 352.00, 1.58, 400.00, 504.00, 0.70, 400.00, 496.00, 1.65, 400.00, 424.00, 0.84
18293, 2, 100.00, 2.00, -0.59, 0.13, 22.81, 1.32, 52.80, 0.01, 400.00, 424.00, 1.53, 400.00, 464.00, 0.60, 400.00, 520.00, 1.67, 400.00, 400.00, 1.16
18300, 2, 100.00, 2.00, -0.82, 0.49, 23.36, 1.32, 52.80, 0.01, 400.00, 424.00, 1.60, 400.00, 440.00, 0.70, 400.00, 512.00, 1.51, 400.00, 400.00, 1.25
18310, 2, 100.00, 2.00, -0.28, -0.55, 23.88, 1.32, 52.80, 0.01, 400.00, 372.00, 1.61, 400.00, 396.00, 1.09, 400.00, 508.00, 1.75, 400.00, 408.00, 0.96
18323, 2, 100.00, 2.00, -0.31, -0.46, 24.40, 1.32, 52.80, 0.01, 400.00, 420.00, 1.46, 400.00, 392.00, 1.37, 400.00, 512.00, 1.54, 400.00, 404.00, 1.05
18330, 2, 100.00, 2.00, -0.63, 0.09, 24.85, 1.32, 52.80, 0.01, 400.00, 452.00, 1.51, 400.00, 404.00, 1.28, 400.00, 520.00, 1.63, 400.00, 412.00, 0.98
18340, 2, 100.00, 2.00, -0.40, -0.37, 25.22, 1.32, 52.80, 0.01, 400.00, 436.00, 1.49, 400.00, 384.00, 1.11, 400.00, 520.00, 1.54, 400.00, 416.00, 0.65
18350, 2, 100.00, 2.00, -0.28, -0.68, 25.58, 1.32, 52.80, 0.01, 400.00, 424.00, 1.56, 400.00, 372.00, 1.68, 400.00, 512.00, 1.61, 400.00, 380.00, 1.19
18364, 2, 100.00, 2.00, -0.61, -0.20, 25.94, 1.32, 52.80, 0.01, 400.00, 428.00, 1.65, 400.00, 408.00, 1.30, 400.00, 512.00, 1.63, 400.00, 396.00, 1.28
18370, 2, 100.00, 2.00, -0.35, -0.52, 26.25, 1.32, 52.80, 0.01, 400.00, 428.00, 1.63, 400.00, 408.00, 1.02, 400.00, 520.00, 1.68, 400.00, 400.00, 1.02
18380, 2, 100.00, 2.00, -0.23, -0.60, 26.54, 1.32, 52.80, 0.01, 400.00, 436.00, 1.70, 400.00, 420.00, 0.88, 400.00, 552.00, 1.46, 400.00, 400.00, 1.05
18394, 2, 100.00, 2.00, -0.39, -0.37, 26.81, 1.32, 52.80, 0.01, 400.00, 424.00, 1.79, 400.00, 404.00, 1.00, 400.00, 528.00, 1.54, 400.00, 376.00, 1.81
18400, 2, 100.00, 2.00, -0.39, -0.33, 27.09, 1.32, 52.80, 0.01, 400.00, 424.00, 1.67, 400.00, 384.00, 1.30, 400.00, 548.00, 1.53, 400.00, 388.00, 1.53
18410, 2, 100.00, 2.00, -0.41, -0.34, 27.35, 1.32, 52.80, 0.01, 400.00, 432.00, 1.74, 400.00, 396.00, 1.25, 400.00, 556.00, 1.47, 400.00, 396.00, 1.35
18423, 2, 100.00, 2.00, -0.43, -0.26, 27.58, 1.32, 52.80, 0.01, 400.00, 444.00, 1.63, 400.00, 408.00, 0.96, 400.00, 548.00, 1.46, 400.00, 408.00, 1.21
18430, 2, 100.00, 2.00, -0.33, -0.35, 27.79, 1.32, 52.80, 0.01, 400.00, 448.00, 1.77, 400.00, 380.00, 1.21, 400.00, 548.00, 1.46, 400.00, 400.00, 1.07
18440, 2, 100.00, 2.00, -0.47, -0.20, 28.02, 1.32, 52.80, 0.01, 400.00, 464.00, 1.88, 400.00, 376.00, 1.58, 400.00, 548.00, 1.46, 400.00, 400.00, 1.33
