timestamp, mode, setpoint, setpoint_radius, acc_x, acc_y, gyro_z, Kp, Ki, Kd, MU0setpoint, MU0value, MU0current, MU1setpoint, MU1value, MU1current, MU2setpoint, MU2value, MU2current, MU3setpoint, MU3value, MU3current
69716, 0, 0.90, 0.50, -1.54, -0.19, 85.70, 1.32, 52.80, 0.01, 0.89, 0.10, 0.00, 1.15, 0.08, 0.33, 0.73, 0.08, 0.00, 1.03, 0.11, 0.09
69737, 0, 0.90, 0.50, -1.29, -0.18, 71.64, 1.32, 52.80, 0.01, 0.89, 0.10, 0.00, 1.15, 0.08, 0.00, 0.73, 0.08, 0.00, 1.03, 0.11, 0.00
69746, 0, 0.90, 0.50, -1.12, -0.16, 43.03, 1.32, 52.80, 0.01, 0.89, 0.10, 0.00, 1.15, 0.08, 0.00, 0.73, 0.08, 0.00, 1.03, 0.11, 0.00
69756, 0, 0.90, 0.50, -0.90, -0.22, 17.49, 1.32, 52.80, 0.01, 0.89, 0.10, 0.00, 1.15, 0.08, 0.00, 0.73, 0.08, 0.00, 1.03, 0.11, 0.00
69766, 0, 0.90, 0.50, -0.85, -0.22, 6.92, 1.32, 52.80, 0.01, 0.89, 0.10, 0.00, 1.15, 0.08, 0.00, 0.73, 0.08, 0.00, 1.03, 0.11, 0.00
69790, 0, 0.90, 0.50, -0.75, -0.25, 3.41, 1.32, 52.80, 0.01, 0.89, 0.10, 0.00, 1.15, 0.08, 0.00, 0.73, 0.08, 0.00, 1.03, 0.11, 0.00
69796, 0, 0.90, 0.50, -0.68, -0.27, 2.04, 1.32, 52.80, 0.01, 0.89, 0.10, 0.00, 1.15, 0.08, 0.00, 0.73, 0.08, 0.00, 1.03, 0.11, 0.00
69806, 0, 0.90, 0.50, -0.65, -0.26, 1.35, 1.32, 52.80, 0.01, 0.89, 0.10, 0.00, 1.15, 0.08, 0.00, 0.73, 0.08, 0.00, 1.03, 0.11, 0.00
69816, 0, 0.90, 0.50, -0.62, -0.24, 0.97, 1.32, 52.80, 0.01, 0.89, 0.10, 0.00, 1.15, 0.08, 0.00, 0.73, 0.08, 0.00, 1.03, 0.11, 0.00
69827, 0, 0.90, 0.50, -0.61, -0.24, 0.71, 1.32, 52.80, 0.01, 0.89, 0.10, 0.00, 1.15, 0.08, 0.00, 0.73, 0.08, 0.00, 1.03, 0.11, 0.00
69836, 0, 0.90, 0.50, -0.58, -0.25, 0.53, 1.32, 52.80, 0.01, 0.89, 0.10, 0.00, 1.15, 0.08, 0.00, 0.73, 0.08, 0.00, 1.03, 0.11, 0.00
69846, 0, 0.90, 0.50, -0.58, -0.24, 0.41, 1.32, 52.80, 0.01, 0.89, 0.10, 0.00, 1.15, 0.08, 0.00, 0.73, 0.08, 0.02, 1.03, 0.11, 0.00
