timestamp, mode, setpoint, setpoint_radius, acc_x, acc_y, gyro_z, Kp, Ki, Kd, MU0setpoint, MU0value, MU0current, MU1setpoint, MU1value, MU1current, MU2setpoint, MU2value, MU2current, MU3setpoint, MU3value, MU3current
79626, 0, 1.00, 0.50, -1.48, -0.25, 94.16, 1.32, 52.80, 0.01, 0.99, 0.11, 0.00, 1.28, 0.08, 0.25, 0.80, 0.10, 0.00, 1.15, 0.13, 0.25
79653, 0, 1.00, 0.50, -1.21, -0.15, 74.31, 1.32, 52.80, 0.01, 0.99, 0.11, 0.00, 1.28, 0.08, 0.00, 0.80, 0.10, 0.00, 1.15, 0.10, 0.00
79659, 0, 1.00, 0.50, -1.01, -0.32, 38.56, 1.32, 52.80, 0.01, 0.99, 0.11, 0.00, 1.28, 0.08, 0.00, 0.80, 0.10, 0.00, 1.15, 0.10, 0.00
79666, 0, 1.00, 0.50, -0.82, -0.31, 13.79, 1.32, 52.80, 0.01, 0.99, 0.11, 0.00, 1.28, 0.08, 0.00, 0.80, 0.10, 0.00, 1.15, 0.10, 0.00
79676, 0, 1.00, 0.50, -0.77, -0.13, 5.21, 1.32, 52.80, 0.01, 0.99, 0.11, 0.00, 1.28, 0.08, 0.00, 0.80, 0.10, 0.00, 1.15, 0.10, 0.00
79686, 0, 1.00, 0.50, -0.70, -0.16, 2.64, 1.32, 52.80, 0.01, 0.99, 0.11, 0.00, 1.28, 0.08, 0.00, 0.80, 0.10, 0.00, 1.15, 0.10, 0.00
79696, 0, 1.00, 0.50, -0.66, -0.26, 1.60, 1.32, 52.80, 0.01, 0.99, 0.11, 0.00, 1.28, 0.08, 0.00, 0.80, 0.10, 0.00, 1.15, 0.10, 0.00
79706, 0, 1.00, 0.50, -0.64, -0.20, 1.05, 1.32, 52.80, 0.01, 0.99, 0.11, 0.00, 1.28, 0.08, 0.00, 0.80, 0.10, 0.00, 1.15, 0.10, 0.00
79716, 0, 1.00, 0.50, -0.62, -0.11, 0.72, 1.32, 52.80, 0.01, 0.99, 0.11, 0.00, 1.28, 0.08, 0.00, 0.80, 0.10, 0.00, 1.15, 0.10, 0.00
79726, 0, 1.00, 0.50, -0.61, -0.17, 0.54, 1.32, 52.80, 0.01, 0.99, 0.11, 0.00, 1.28, 0.08, 0.00, 0.80, 0.10, 0.00, 1.15, 0.10, 0.00
79736, 0, 1.00, 0.50, -0.60, -0.22, 0.40, 1.32, 52.80, 0.01, 0.99, 0.11, 0.00, 1.28, 0.08, 0.00, 0.80, 0.10, 0.00, 1.15, 0.10, 0.00
