timestamp, mode, setpoint, setpoint_radius, acc_x, acc_y, gyro_z, Kp, Ki, Kd, MU0setpoint, MU0value, MU0current, MU1setpoint, MU1value, MU1current, MU2setpoint, MU2value, MU2current, MU3setpoint, MU3value, MU3current
46750, 0, 0.40, 0.50, -0.81, -0.15, 32.01, 1.32, 52.80, 0.01, 0.38, 0.10, 0.00, 0.51, 0.11, 0.00, 0.31, 0.08, 0.00, 0.45, 0.10, 0.00
46774, 0, 0.40, 0.50, -0.74, -0.15, 29.97, 1.32, 52.80, 0.01, 0.38, 0.10, 0.00, 0.51, 0.11, 0.00, 0.31, 0.08, 0.00, 0.45, 0.10, 0.00
46780, 0, 0.40, 0.50, -0.69, -0.15, 26.34, 1.32, 52.80, 0.01, 0.38, 0.10, 0.00, 0.51, 0.11, 0.00, 0.31, 0.08, 0.00, 0.45, 0.10, 0.00
46804, 0, 0.40, 0.50, -0.66, -0.15, 21.02, 1.32, 52.80, 0.01, 0.38, 0.10, 0.00, 0.51, 0.11, 0.00, 0.31, 0.08, 0.00, 0.45, 0.10, 0.00
46810, 0, 0.40, 0.50, -0.63, -0.15, 15.05, 1.32, 52.80, 0.01, 0.38, 0.10, 0.00, 0.51, 0.11, 0.00, 0.31, 0.08, 0.00, 0.45, 0.10, 0.00
46820, 0, 0.40, 0.50, -0.62, -0.15, 9.99, 1.32, 52.80, 0.01, 0.38, 0.10, 0.00, 0.51, 0.11, 0.00, 0.31, 0.08, 0.00, 0.45, 0.10, 0.00
46830, 0, 0.40, 0.50, -0.60, -0.15, 6.55, 1.32, 52.80, 0.01, 0.38, 0.10, 0.00, 0.51, 0.11, 0.00, 0.31, 0.08, 0.00, 0.45, 0.10, 0.00
46841, 0, 0.40, 0.50, -0.59, -0.15, 4.43, 1.32, 52.80, 0.01, 0.38, 0.10, 0.00, 0.51, 0.11, 0.00, 0.31, 0.08, 0.00, 0.45, 0.10, 0.00
46850, 0, 0.40, 0.50, -0.58, -0.15, 3.09, 1.32, 52.80, 0.01, 0.38, 0.10, 0.00, 0.51, 0.11, 0.00, 0.31, 0.08, 0.00, 0.45, 0.10, 0.00
46860, 0, 0.40, 0.50, -0.58, -0.15, 2.27, 1.32, 52.80, 0.01, 0.38, 0.10, 0.00, 0.51, 0.11, 0.00, 0.31, 0.08, 0.00, 0.45, 0.10, 0.00
