timestamp, mode, setpoint, setpoint_radius, acc_x, acc_y, gyro_z, Kp, Ki, Kd, MU0setpoint, MU0value, MU0current, MU1setpoint, MU1value, MU1current, MU2setpoint, MU2value, MU2current, MU3setpoint, MU3value, MU3current
62260, 0, 0.50, 0.50, -1.00, -0.18, 54.78, 1.32, 52.80, 0.01, 0.48, 0.49, 0.05, 0.63, 0.65, 0.56, 0.39, 0.38, 0.14, 0.56, 0.56, 0.30
62270, 0, 0.50, 0.50, -1.07, -0.25, 54.81, 1.32, 52.80, 0.01, 0.48, 0.48, 0.14, 0.63, 0.66, 0.49, 0.39, 0.39, 0.16, 0.56, 0.56, 0.28
62280, 0, 0.50, 0.50, -1.07, -0.21, 54.80, 1.32, 52.80, 0.01, 0.48, 0.48, 0.14, 0.63, 0.65, 0.51, 0.39, 0.41, 0.07, 0.56, 0.58, 0.28
62290, 0, 0.50, 0.50, -1.04, -0.20, 54.79, 1.32, 52.80, 0.01, 0.48, 0.49, 0.11, 0.63, 0.63, 0.58, 0.39, 0.41, 0.04, 0.56, 0.56, 0.39
62300, 0, 0.50, 0.50, -1.08, -0.23, 54.81, 1.32, 52.80, 0.01, 0.48, 0.49, 0.07, 0.63, 0.65, 0.47, 0.39, 0.41, 0.07, 0.56, 0.56, 0.33
62310, 0, 0.50, 0.50, -1.00, -0.22, 54.84, 1.32, 52.80, 0.01, 0.48, 0.48, 0.09, 0.63, 0.63, 0.56, 0.39, 0.39, 0.07, 0.56, 0.56, 0.40
62320, 0, 0.50, 0.50, -0.98, -0.19, 54.92, 1.32, 52.80, 0.01, 0.48, 0.48, 0.18, 0.63, 0.63, 0.63, 0.39, 0.39, 0.07, 0.56, 0.56, 0.46
62344, 0, 0.50, 0.50, -0.87, -0.22, 54.93, 1.32, 52.80, 0.01, 0.48, 0.49, 0.07, 0.63, 0.63, 0.54, 0.39, 0.41, 0.04, 0.56, 0.56, 0.46
62350, 0, 0.50, 0.50, -0.79, -0.21, 55.03, 1.32, 52.80, 0.01, 0.48, 0.49, 0.05, 0.63, 0.63, 0.61, 0.39, 0.41, 0.04, 0.56, 0.56, 0.47
62360, 0, 0.50, 0.50, -1.08, -0.20, 55.16, 1.32, 52.80, 0.01, 0.48, 0.48, 0.12, 0.63, 0.65, 0.49, 0.39, 0.39, 0.07, 0.56, 0.58, 0.40
62370, 0, 0.50, 0.50, -1.00, -0.12, 55.17, 1.32, 52.80, 0.01, 0.48, 0.48, 0.16, 0.63, 0.65, 0.44, 0.39, 0.39, 0.18, 0.56, 0.56, 0.46
62381, 0, 0.50, 0.50, -0.92, -0.14, 55.22, 1.32, 52.80, 0.01, 0.48, 0.49, 0.14, 0.63, 0.63, 0.54, 0.39, 0.39, 0.11, 0.56, 0.58, 0.40
62390, 0, 0.50, 0.50, -1.02, -0.10, 55.30, 1.32, 52.80, 0.01, 0.48, 0.49, 0.05, 0.63, 0.63, 0.56, 0.39, 0.41, 0.04, 0.56, 0.58, 0.40
62400, 0, 0.50, 0.50, -1.15, -0.09, 55.34, 1.32, 52.80, 0.01, 0.48, 0.48, 0.11, 0.63, 0.65, 0.44, 0.39, 0.41, 0.05, 0.56, 0.56, 0.47
62410, 0, 0.50, 0.50, -1.00, -0.11, 55.32, 1.32, 52.80, 0.01, 0.48, 0.48, 0.16, 0.63, 0.63, 0.49, 0.39, 0.41, 0.04, 0.56, 0.56, 0.44
62420, 0, 0.50, 0.50, -1.01, -0.11, 55.35, 1.32, 52.80, 0.01, 0.48, 0.49, 0.09, 0.63, 0.65, 0.51, 0.39, 0.41, 0.02, 0.56, 0.56, 0.46
